pitcher,player_name,xfp_v8,gs_2026,fp_per_start_actual_2026,k_pct_2026,xfp_v7,xfp_v6,xfp_v5,delta_v8_v7,delta_v8_v6,xfp_ensemble
683004,"Leiter, Jack",9.633271265750649,7.0,9.457142857142856,0.2621951219512195,9.462145440457013,,9.522698034235008,0.1711258252936378,,9.633271265750649
684007,"Imanaga, Shota",10.449345584271294,7.0,18.057142857142857,0.270440251572327,11.175433474190926,11.336020993890196,11.296412733434696,-0.7260878899196328,-0.8866754096189009,10.449345584271294
685299,"Gordon, Tanner",5.940348612173428,,,,6.528464585188157,,6.405193237483019,-0.5881159730147294,,5.940348612173428
686218,"Sheehan, Emmet",16.37166279823896,6.0,11.016666666666666,0.2727272727272727,14.843754926074023,14.817165395552356,14.945422949793407,1.5279078721649384,1.5544974026866072,16.37166279823896
686563,"Cannon, Jonathan",6.943586716221665,,,,6.916203272800534,7.001512963805839,6.95439086105157,0.0273834434211313,-0.0579262475841737,6.943586716221665
686613,"Brown, Hunter",14.272523976189111,,,,13.841668120793797,14.15503640144035,14.166496424092845,0.4308558553953165,0.1174875747487629,14.272523976189111
686701,"Bergert, Ryan",9.72533840863414,,,,9.50100616806761,,9.672152807817229,0.2243322405665289,,9.72533840863414
686752,"Pepiot, Ryan",10.978563694995858,,,,10.981415326436345,10.988405759304026,11.181122092411863,-0.0028516314404871,-0.0098420643081684,10.978563694995858
686799,"Kochanowicz, Jack",5.517074759699421,7.0,12.914285714285713,0.1714285714285714,5.611525312622232,6.0805977001791645,5.612387989740401,-0.0944505529228108,-0.5635229404797437,5.517074759699421
687064,"Young, Brandon",9.834501531588996,3.0,1.3999999999999992,0.1176470588235294,10.483103924616506,,10.223052731277075,-0.6486023930275113,,9.834501531588996
687134,"Blalock, Bradley",3.295834450019922,,,,2.583012920801913,,2.475676800260093,0.7128215292180089,,3.295834450019922
687473,"Gusto, Ryan",9.222690132587,,,,9.26323546700655,,9.265077901835916,-0.0405453344195496,,9.222690132587
688138,"Evans, Logan",7.871044905367732,,,,7.604952003348472,,7.717619479889677,0.2660929020192606,,7.871044905367732
690916,"Fitts, Richard",6.101779374445409,,,,8.258167148916126,,8.146050407363813,-2.1563877744707165,,6.101779374445409
690928,"Dobbins, Hunter",10.82300420984524,,,,11.436764710601734,,11.414693757184224,-0.613760500756495,,10.82300420984524
690990,"Horton, Cade",11.728669741616825,,,,12.236521555619758,,12.332376734291175,-0.5078518140029331,,11.728669741616825
691587,"Pérez, Eury",13.926794490420214,7.0,9.4,0.2468354430379747,13.170685048670908,13.40017538063164,13.307400610200917,0.7561094417493059,0.5266191097885731,13.926794490420214
693433,"Woo, Bryan",14.503842612487396,7.0,10.171428571428567,0.1746987951807229,14.431184843512447,14.327063745653351,14.451091484819356,0.072657768974949,0.1767788668340451,14.503842612487396
693645,"Schlittler, Cam",11.398140772708263,7.0,19.485714285714284,0.3141025641025641,11.588485301570866,,11.609313417113416,-0.1903445288626031,,11.398140772708263
693821,"Elder, Bryce",8.813498585520467,7.0,14.957142857142856,0.2093023255813953,9.049734542235278,8.676427343979354,9.148390246352143,-0.2362359567148111,0.137071241541113,8.813498585520467
694297,"Pfaadt, Brandon",7.440008672579837,3.0,6.666666666666664,0.171875,8.171739131606982,8.284448378958045,8.154443749990607,-0.731730459027145,-0.8444397063782079,7.440008672579837
694462,"Waldrep, Hurston",11.079164277561228,,,,10.393324357874173,,10.632111288423191,0.685839919687055,,11.079164277561228
694477,"Patrick, Chad",10.901541081173946,4.0,12.55,0.1391304347826087,11.125480306953804,,11.210437156948336,-0.2239392257798584,,10.901541081173946
694738,"Roupp, Landen",10.634452205055457,7.0,14.399999999999997,0.26875,10.685734256754392,,10.77090767271086,-0.0512820516989354,,10.634452205055457
694819,"Misiorowski, Jacob",14.16326535786719,7.0,17.34285714285714,0.3806451612903225,13.347235399248238,,13.432144620235114,0.8160299586189517,,14.16326535786719
694973,"Skenes, Paul",17.131341426527285,6.0,18.0,0.2932330827067669,16.111036674463726,16.320768505632252,16.158073179138036,1.0203047520635593,0.8105729208950336,17.131341426527285
695418,"Lord, Brad",8.401576797344214,,,,8.593354135255044,,8.73882047380954,-0.19177733791083,,8.401576797344214
695549,"Jobe, Jackson",8.732741319034384,,,,8.902285344631336,,9.124702652029104,-0.1695440255969522,,8.732741319034384
700241,"McGreevy, Michael",7.917974088303803,7.0,13.499999999999998,0.1632653061224489,7.950081328651814,,8.019313997759934,-0.0321072403480116,,7.917974088303803
700249,"Povich, Cade",7.666400038663146,,,,7.456578656506961,7.204953696128216,7.708660141317296,0.2098213821561847,0.4614463425349298,7.666400038663146
701542,"Warren, Will",9.98597706202517,7.0,14.571428571428571,0.3026315789473684,9.711227521261703,,9.723733513874524,0.2747495407634677,,9.98597706202517
701581,"Festa, David",8.304139163525804,,,,9.225446217659709,8.839840535486147,9.319945133147506,-0.921307054133905,-0.535701371960343,8.304139163525804
702070,"Cameron, Noah",10.728556339170824,6.0,7.0666666666666655,0.1944444444444444,10.516395510674622,,10.847179302122688,0.2121608284962022,,10.728556339170824
801403,"Dollander, Chase",7.691524827882911,3.0,13.699999999999998,0.267515923566879,7.478498707571227,,7.519097618853362,0.2130261203116843,,7.691524827882911
805673,"Matthews, Zebby",9.25651293720328,,,,10.245394332506656,,10.347301662322309,-0.988881395303375,,9.25651293720328
808967,"Yamamoto, Yoshinobu",16.372015926093056,6.0,15.183333333333332,0.2176870748299319,15.47719796239542,15.244607599763766,15.600738273754503,0.894817963697637,1.1274083263292898,16.372015926093056
