pitcher,year,p_throws,tbf_vs_L,tbf_vs_R,xwoba_vs_L,xwoba_vs_R
680736,2026,L,33.0,111.0,0.3426969696969697,0.3245181818181818
680739,2022,R,118.0,171.0,0.3433995701001344,0.3552302493226963
680739,2023,R,62.0,85.0,0.23968967425679946,0.40643551908075054
680739,2024,R,18.0,20.0,0.22912962962962963,0.3049808840413318
680742,2023,R,5.0,9.0,0.192,0.42441218637992834
680742,2024,R,5.0,12.0,0.2846,0.4381724206349206
680742,2025,R,82.0,99.0,0.37277033635189954,0.24891196233277998
680742,2026,R,23.0,17.0,0.31052173913043474,0.2204375
680744,2024,R,51.0,50.0,0.3464179121532062,0.3054902380952381
680755,2025,R,88.0,115.0,0.2736732728347726,0.29920930983223376
680755,2026,R,32.0,38.0,0.36706451612903224,0.28771052631578947
680767,2023,R,17.0,27.0,0.33476628716002527,0.2631851851851852
680767,2024,R,139.0,181.0,0.38221118423013456,0.3211419084977225
680767,2025,R,115.0,101.0,0.36186852593048713,0.275959118226601
680767,2026,R,29.0,37.0,0.30282758620689654,0.3672432432432432
680802,2026,R,64.0,42.0,0.34884375,0.4061666666666667
680837,2025,R,2.0,6.0,0.4752031250000001,0.5374022988505747
680862,2025,R,3.0,7.0,0.306,0.3048095238095238
680880,2024,R,32.0,41.0,0.29573118279569893,0.2949430894308943
680880,2025,R,43.0,60.0,0.3356156976744186,0.36447726052430895
680885,2024,R,249.0,227.0,0.32668173808139744,0.2606164841048248
680885,2025,R,236.0,199.0,0.34566156768239037,0.23701019523680025
680891,2024,R,11.0,17.0,0.4905075757575757,0.2766832579185521
680897,2024,R,85.0,89.0,0.43151950467064654,0.3383213245738264
680911,2024,R,7.0,5.0,0.1637142857142857,0.6912827586206897
680951,2025,L,7.0,16.0,0.5464238095238095,0.3816009615384615
680951,2026,L,3.0,6.0,0.27166666666666667,0.301
680983,2023,R,4.0,4.0,0.30225,0.8549166666666667
681006,2025,L,72.0,79.0,0.3487403249183834,0.3529041919831831
681035,2024,R,97.0,100.0,0.380064050759479,0.2690272132136539
681035,2026,R,13.0,16.0,0.30969230769230766,0.35812499999999997
681066,2024,L,22.0,65.0,0.3836363636363636,0.3648664893419489
681146,2025,R,12.0,25.0,0.37718817204301075,0.4284135746606335
681151,2025,R,19.0,28.0,0.2455921052631579,0.3408685741864313
681151,2026,R,22.0,6.0,0.2725909090909091,0.3223333333333333
681168,2025,R,39.0,45.0,0.26969909972299166,0.33507035064220375
681168,2026,R,9.0,12.0,0.422375,0.2980833333333333
681190,2023,R,80.0,86.0,0.3889617811743341,0.33469084487849193
681190,2024,R,199.0,234.0,0.4278600325369592,0.3279425492900248
681190,2025,R,279.0,292.0,0.3780585348034449,0.3335719861949577
681190,2026,R,80.0,57.0,0.2941625,0.42896491228070177
681217,2022,R,58.0,71.0,0.46276503425299065,0.3389588367710721
681217,2023,R,103.0,118.0,0.3289035791488333,0.3111114791815419
681217,2024,R,28.0,10.0,0.40381340187590187,0.33487833333333333
681217,2025,R,18.0,31.0,0.5236368286445012,0.21019354838709678
681217,2026,R,29.0,25.0,0.36074999999999996,0.31192
681252,2026,R,16.0,16.0,0.24512499999999998,0.4996875
681293,2024,R,342.0,293.0,0.314385767601656,0.31583563501017137
681293,2025,R,81.0,75.0,0.38466480294695127,0.32612994444444443
681293,2026,R,67.0,34.0,0.38997014925373136,0.32485294117647057
681343,2025,R,338.0,278.0,0.32472255196453054,0.30132194025841696
681343,2026,R,26.0,23.0,0.29803846153846153,0.38799999999999996
681347,2024,R,11.0,4.0,0.4716357142857143,0.1805
681347,2025,R,198.0,205.0,0.3012245737480181,0.34414821477758706
681347,2026,R,91.0,78.0,0.3779230769230769,0.2310128205128205
681402,2023,R,42.0,62.0,0.4379398461892005,0.35058377777777777
681402,2024,R,43.0,71.0,0.2422619047619048,0.3316012749948465
681402,2026,R,26.0,32.0,0.3264230769230769,0.3451290322580645
681432,2023,L,11.0,19.0,0.23163636363636364,0.3426543385490754
681432,2024,L,48.0,61.0,0.24492113095238097,0.34463985690235693
681432,2025,L,6.0,9.0,0.4666666666666666,0.26499999999999996
681432,2026,L,2.0,3.0,1.0005,0.21166666666666667
681464,2022,R,7.0,16.0,0.2952689075630252,0.42876704545454547
681517,2023,R,2.0,13.0,0.608,0.5308605178605179
681517,2024,R,76.0,115.0,0.32208328522640595,0.33061883241146156
681517,2025,R,163.0,201.0,0.3357923709885455,0.32010128858569387
681517,2026,R,74.0,60.0,0.44502702702702707,0.29768333333333336
681584,2023,R,2.0,1.0,0.5135,0.145
681676,2024,R,110.0,175.0,0.32896479146598706,0.2876906128093685
681676,2025,R,60.0,81.0,0.3525348577199878,0.2963409695031427
681676,2026,R,17.0,9.0,0.2648235294117647,0.2427777777777778
681751,2025,R,11.0,24.0,0.335,0.35092828717708135
681751,2026,R,6.0,8.0,0.1895,0.335375
681799,2022,R,12.0,26.0,0.45508333333333334,0.4461857051282051
681799,2024,R,57.0,61.0,0.3187852965747702,0.3205673386959916
681799,2025,R,17.0,22.0,0.379217827840356,0.3806377897400876
681799,2026,R,3.0,7.0,0.32366666666666666,0.35957142857142854
681806,2022,R,82.0,122.0,0.3275280110264768,0.29387759428065086
681806,2023,R,66.0,94.0,0.30481440020193096,0.3211153762928873
681806,2024,R,1.0,5.0,0.7,0.3102837209302325
681807,2023,R,11.0,15.0,0.6976060606060606,0.43126930201565883
681808,2023,R,,2.0,,0.256
681810,2022,R,22.0,48.0,0.5334053977272728,0.38971034210400163
681810,2023,R,1.0,5.0,0.0,0.38247083333333337
681810,2024,R,21.0,21.0,0.29919047619047623,0.3845629817337134
681810,2025,R,17.0,17.0,0.3933957344663944,0.25409803921568624
681810,2026,R,9.0,9.0,0.2792222222222222,0.2667777777777778
681857,2023,R,190.0,232.0,0.3712601241187021,0.3019695745237016
681857,2024,R,253.0,212.0,0.3264639425923517,0.26699496709015513
681857,2025,R,131.0,156.0,0.32085549878357583,0.3141012204998774
681867,2022,R,2.0,11.0,0.131,0.1780909090909091
681867,2023,R,61.0,90.0,0.44383797378617657,0.2874367663951546
681867,2024,R,212.0,213.0,0.31102177892599664,0.3390892000443124
681867,2025,R,30.0,50.0,0.24372413793103448,0.3497854787878788
681867,2026,R,34.0,23.0,0.36946875,0.2624347826086956
681869,2023,R,25.0,17.0,0.3534297419354839,0.32776470588235296
681869,2024,R,116.0,91.0,0.30958929461287427,0.31799836507845924
681869,2025,R,58.0,87.0,0.23375705329153604,0.3467537309880957
681870,2024,L,13.0,34.0,0.14576923076923076,0.21702941176470586
681870,2025,L,54.0,68.0,0.24420826928707362,0.32068707200495067
681870,2026,L,21.0,36.0,0.16042857142857142,0.3167222222222222
681871,2024,R,8.0,10.0,0.38511812200956935,0.4087660377358491
681882,2023,R,45.0,69.0,0.37012165451507556,0.35840090779713646
681882,2024,R,12.0,16.0,0.39149999999999996,0.2086875
681882,2025,R,34.0,26.0,0.31646297463920414,0.2616896752672615
681885,2022,L,16.0,27.0,0.37424264705882354,0.382849144825889
681892,2023,L,17.0,30.0,0.3108823529411765,0.20366666666666663
681892,2024,L,64.0,97.0,0.3362155633223684,0.36784861138800284
681892,2025,L,80.0,103.0,0.3091543724798387,0.29380324463118584
681892,2026,L,25.0,33.0,0.3546,0.3821212121212121
681895,2025,L,36.0,44.0,0.23551428571428573,0.29187468049396403
681895,2026,L,26.0,24.0,0.2910384615384615,0.19808695652173913
681911,2022,L,79.0,148.0,0.17880153846153846,0.3157538467240522
681911,2023,L,93.0,124.0,0.29060842293906813,0.310376709828769
681911,2024,L,105.0,154.0,0.25895100638713986,0.2797121874305645
681911,2025,L,76.0,156.0,0.20849196755604735,0.31551406692056316
681911,2026,L,20.0,25.0,0.21759999999999996,0.29524
681916,2025,R,18.0,30.0,0.23868421052631583,0.34658363095238093
681962,2025,R,6.0,9.0,0.4618966666666667,0.3082374686716792
681982,2023,R,50.0,105.0,0.4322822724327826,0.2592315252639517
681982,2024,R,55.0,65.0,0.46625937703470294,0.2755894899971823
681982,2025,R,106.0,193.0,0.31584813519813515,0.3013460385125919
681982,2026,R,26.0,36.0,0.32336,0.2918611111111111
681987,2023,R,3.0,2.0,0.30133333333333334,0.137
681987,2025,R,2.0,2.0,0.3765,0.40549999999999997
682010,2023,R,29.0,63.0,0.32773777704449214,0.2951946236559139
682016,2022,R,3.0,5.0,0.4363333333333333,0.12
682027,2022,L,3.0,1.0,0.18233333333333332,0.0
682051,2022,R,112.0,151.0,0.35120333342583343,0.37412645041397363
682051,2023,R,33.0,47.0,0.38231106988249847,0.3612418301556599
682052,2023,L,16.0,38.0,0.36634375,0.35876385964912283
682052,2024,L,17.0,29.0,0.33099264705882353,0.28855072463768117
682052,2025,L,85.0,316.0,0.2717810371922472,0.30775275811645064
682052,2026,L,42.0,104.0,0.3179512195121951,0.2941923076923077
682073,2024,R,6.0,4.0,0.3859666666666666,0.33649999999999997
682120,2023,L,47.0,74.0,0.31085624338624335,0.3568692780804141
682120,2024,L,101.0,156.0,0.2713586426202322,0.3028000399787216
682120,2025,L,88.0,106.0,0.3558902056302237,0.30675525025400385
682120,2026,L,21.0,25.0,0.2174761904761905,0.313375
682144,2025,L,3.0,3.0,0.4666666666666666,0.8303971631205673
682171,2022,R,96.0,176.0,0.29387751585058436,0.23840802678817055
682171,2023,R,23.0,35.0,0.39546571428571425,0.2590882352941176
682171,2025,R,19.0,44.0,0.39384678362573095,0.39508249485175573
682175,2023,L,42.0,80.0,0.2961817028985507,0.33267490842490843
682175,2024,L,7.0,9.0,0.3975714285714286,0.6584680767724246
682227,2023,L,90.0,402.0,0.3576234471520988,0.3300008769904133
682227,2024,L,12.0,47.0,0.4709954545454545,0.30331277810671403
682227,2026,L,24.0,104.0,0.4302916666666667,0.37871153846153843
682243,2023,R,256.0,282.0,0.3898947149413535,0.2890720459928069
682243,2024,R,381.0,325.0,0.3334873921209777,0.2655090883357815
682243,2025,R,171.0,221.0,0.3604266918439575,0.34760054333343643
682254,2024,L,14.0,23.0,0.2412142857142857,0.3307306065812079
682254,2025,L,80.0,129.0,0.3127233072834339,0.34531564578185975
682254,2026,L,21.0,37.0,0.23204761904761906,0.32954054054054055
682274,2025,R,40.0,44.0,0.2981873235027081,0.219587012987013
682274,2026,R,6.0,6.0,0.31983333333333336,0.7141666666666667
682515,2025,R,2.0,3.0,0.556,0.5420555555555556
682608,2026,R,17.0,10.0,0.442,0.37622222222222224
682610,2024,R,187.0,193.0,0.3931542863605176,0.39518891251386257
682610,2025,R,20.0,31.0,0.3226416716507177,0.48594524274117384
682610,2026,R,10.0,15.0,0.39859999999999995,0.46913333333333335
682790,2025,R,50.0,37.0,0.33742950348970757,0.3110415362731152
682825,2025,R,41.0,55.0,0.28511086474501107,0.39910774498229046
682825,2026,R,8.0,5.0,0.308,0.3458
682842,2023,R,49.0,78.0,0.3350419294990723,0.2633595025663991
682842,2024,R,23.0,43.0,0.4102111801242236,0.3372637362637363
682842,2025,R,132.0,167.0,0.2784,0.2534183143982829
682842,2026,R,24.0,26.0,0.25716666666666665,0.315
682847,2022,R,23.0,46.0,0.3973913043478261,0.20944444444444443
682847,2023,R,177.0,223.0,0.41051342961955384,0.37522355878658736
682847,2024,R,263.0,293.0,0.3535144968557541,0.30317807577193423
682847,2025,R,198.0,184.0,0.3651023989927272,0.30592162565612446
682967,2023,R,19.0,24.0,0.42141042951358737,0.42876851851851844
682989,2023,R,7.0,10.0,0.3614285714285714,0.31120000000000003
682989,2024,R,14.0,13.0,0.41364285714285715,0.5634277568585261
682989,2025,R,45.0,36.0,0.3917052651052651,0.300703373015873
682990,2023,R,115.0,119.0,0.42389771173534085,0.32459189068934835
682990,2024,R,109.0,112.0,0.38517614451785204,0.2895223191174177
682990,2025,R,303.0,350.0,0.3248642193965097,0.2781039066524479
682995,2025,L,3.0,9.0,0.47512698412698423,0.2761111111111111
682995,2026,L,18.0,42.0,0.3493333333333333,0.40612195121951217
683000,2026,R,8.0,4.0,0.4694285714285714,0.38975
683003,2024,R,253.0,252.0,0.3022139040680048,0.32494150755566426
683004,2024,R,86.0,87.0,0.3652244124767371,0.3969331029233141
683004,2025,R,327.0,319.0,0.31854670625230214,0.3361275122704409
683004,2026,R,93.0,71.0,0.39404301075268816,0.28014084507042253
683021,2024,R,2.0,3.0,0.8105,0.25533333333333336
683021,2025,R,3.0,,0.09266666666666667,
683068,2024,L,10.0,10.0,0.2319,0.4643
683155,2023,R,26.0,21.0,0.46078756226415096,0.35867127659574466
683155,2024,R,252.0,291.0,0.34162550638919903,0.3174080771080127
683155,2025,R,25.0,30.0,0.2814978723404255,0.4325115942608387
683175,2023,R,54.0,42.0,0.3528427462805983,0.3108181034838178
683175,2025,R,41.0,57.0,0.3836435601198117,0.2548753288892608
683175,2026,R,41.0,41.0,0.3518292682926829,0.3719512195121951
683232,2022,R,4.0,4.0,0.34075,0.13525
683232,2023,R,44.0,43.0,0.2527683982683983,0.29767819839575277
683232,2024,R,117.0,139.0,0.29256217052584643,0.2842779181970941
683232,2025,R,96.0,128.0,0.3480264195899063,0.31278585299343953
683232,2026,R,24.0,23.0,0.33825,0.41209090909090906
683409,2024,R,67.0,66.0,0.3444264896333039,0.33713871330492573
683409,2025,R,109.0,167.0,0.3298418186739089,0.3763937313078415
683409,2026,R,2.0,11.0,0.034,0.4550909090909091
683568,2024,R,14.0,16.0,0.41872802197802195,0.2465
683618,2024,R,8.0,6.0,0.1275,0.22816666666666663
683618,2025,R,25.0,54.0,0.4053955981879585,0.2487735849056604
683618,2026,R,22.0,24.0,0.3998181818181818,0.23850000000000002
683627,2024,R,116.0,149.0,0.3779374499783625,0.3740298300273552
683627,2025,R,77.0,83.0,0.4872207675806957,0.3381471332948746
683627,2026,R,4.0,2.0,0.21425,0.4155
683742,2026,R,25.0,29.0,0.36904166666666666,0.37825
683766,2025,R,8.0,8.0,0.3535,0.37929878048780485
683766,2026,R,1.0,2.0,0.609,0.0635
683769,2022,R,9.0,31.0,0.7284664197392644,0.4104063442180519
683769,2023,R,100.0,83.0,0.33988912216461625,0.2681886474194286
683769,2024,R,139.0,139.0,0.2426040634395113,0.2814976774464227
683769,2025,R,115.0,160.0,0.3173022697614544,0.29715044949634123
683769,2026,R,9.0,22.0,0.5435555555555555,0.22795454545454544
683822,2024,R,7.0,9.0,0.31842857142857145,0.22133333333333333
684007,2024,L,141.0,553.0,0.272448414168919,0.2929418986858548
684007,2025,L,139.0,412.0,0.29010378757109073,0.32140523540648175
684007,2026,L,51.0,108.0,0.23992156862745098,0.28253703703703703
684320,2024,R,168.0,202.0,0.3120323696858138,0.3112802550321154
684320,2025,R,122.0,176.0,0.413818376404552,0.25954891325020935
684974,2025,R,16.0,25.0,0.43124999999999997,0.2648511904761905
685005,2025,R,6.0,6.0,0.6877080262080263,0.2618333333333333
685005,2026,R,24.0,19.0,0.46675,0.34489473684210525
685068,2025,R,12.0,13.0,0.26716666666666666,0.3986036234036234
685107,2023,L,3.0,9.0,0.055999999999999994,0.5158691756272401
685107,2024,L,25.0,33.0,0.3000357194899818,0.3305825386734478
685107,2025,L,67.0,50.0,0.35967208513708515,0.35904801154401156
685116,2024,L,22.0,20.0,0.28795,0.40436129032258067
685126,2024,L,11.0,15.0,0.19490909090909092,0.44962010582010586
685126,2025,L,140.0,166.0,0.318369508455459,0.3324255429064912
685126,2026,L,6.0,8.0,0.5964999999999999,0.3295
685299,2024,R,79.0,81.0,0.3366032681367064,0.405894194209015
685299,2025,R,178.0,159.0,0.36179429487861275,0.376185143566381
685299,2026,R,24.0,37.0,0.472695652173913,0.3006285714285714
685314,2023,L,14.0,27.0,0.2547428571428571,0.3237307692307692
685314,2024,L,4.0,4.0,0.6619090909090909,0.6541904761904762
685314,2025,L,36.0,77.0,0.3972815476190476,0.27870013118300185
685326,2025,R,63.0,63.0,0.4177815702982998,0.35092981045079263
685410,2023,R,64.0,82.0,0.4013505462691191,0.3553261340730499
685503,2022,R,51.0,57.0,0.3761172385620915,0.44787999865767303
685801,2024,R,39.0,34.0,0.23020315581854048,0.4044682476965759
685801,2025,R,25.0,35.0,0.27043056603773585,0.44228915943705416
685801,2026,R,19.0,24.0,0.4041111111111111,0.27370833333333333
686218,2023,R,124.0,125.0,0.3117210120001348,0.26970517558465396
686218,2025,R,111.0,180.0,0.2693442099868434,0.2730012966688142
686218,2026,R,78.0,54.0,0.36787179487179483,0.2677037037037037
686228,2025,R,22.0,43.0,0.38859809523809524,0.36281644131062735
686249,2025,R,3.0,4.0,0.6426666666666666,0.26
686294,2023,R,49.0,67.0,0.4114428051151456,0.3939441952326281
686294,2024,R,3.0,2.0,0.33266666666666667,0.8094814814814812
686475,2026,R,2.0,,0.29650000000000004,
686539,2023,R,24.0,27.0,0.46420833333333333,0.32838955026455025
686539,2024,R,116.0,192.0,0.3429566995331798,0.2835145465391461
686560,2026,R,17.0,12.0,0.20923529411764705,0.30241666666666667
686563,2024,R,276.0,249.0,0.3508363520260984,0.3055640652898963
686563,2025,R,238.0,228.0,0.3571480666288993,0.35388415998610373
686563,2026,R,1.0,2.0,0.7,0.7
686580,2024,R,105.0,119.0,0.3001528283471458,0.27067116857283097
686580,2025,R,60.0,77.0,0.30781835034668725,0.2905879679651512
686580,2026,R,5.0,9.0,0.0006000000000000001,0.3927777777777778
686610,2022,L,31.0,115.0,0.2812443249701314,0.3451469926570102
686610,2023,L,132.0,508.0,0.38188302336253127,0.32125621150144074
686610,2026,L,19.0,21.0,0.33842105263157896,0.4830952380952381
686613,2022,R,49.0,32.0,0.2513042646023927,0.2818499298737728
686613,2023,R,312.0,356.0,0.32906162553834384,0.3098954945921802
686613,2024,R,381.0,335.0,0.28590075338656906,0.28789794832098664
686613,2025,R,379.0,352.0,0.2882706515899876,0.26855280950532473
686613,2026,R,17.0,26.0,0.21658823529411764,0.21365384615384614
686642,2024,L,45.0,56.0,0.3531660183928841,0.2932443154329947
686642,2025,L,35.0,39.0,0.4010190476190476,0.32020970695970696
686651,2023,R,24.0,31.0,0.3,0.38674023769100174
686654,2023,R,26.0,32.0,0.4352400438436244,0.298503971494849
686654,2024,R,12.0,9.0,0.6985871732026144,0.29573544973544974
686654,2025,R,8.0,6.0,0.3614583333333333,0.12133333333333333
686676,2025,R,8.0,6.0,0.4229461206896551,0.41283333333333333
686701,2025,R,184.0,139.0,0.306516707694902,0.3550520831361812
686730,2023,R,33.0,31.0,0.3609051429790866,0.2756543778801844
686730,2024,R,208.0,202.0,0.3485298214489392,0.33717188333389203
686730,2025,R,31.0,29.0,0.4420403636562791,0.371858195970696
686747,2023,L,70.0,75.0,0.27349275362318837,0.3693750779220779
686747,2024,L,25.0,49.0,0.33204999999999996,0.3345228301249578
686747,2025,L,13.0,20.0,0.38265098199672665,0.341389711751663
686751,2024,R,6.0,12.0,0.6238333333333334,0.4510904255319148
686751,2025,R,26.0,28.0,0.2617929414335664,0.20951623376623377
686751,2026,R,6.0,15.0,0.4346666666666666,0.3312
686752,2022,R,91.0,69.0,0.3513292460435317,0.28705846987151334
686752,2023,R,75.0,84.0,0.2240608888888889,0.3181363252367689
686752,2024,R,318.0,221.0,0.31263397472626603,0.2801419055066045
686752,2025,R,319.0,362.0,0.2839108195617225,0.33807971574859075
686753,2022,R,52.0,46.0,0.3324710839160839,0.33092674000701267
686753,2023,R,83.0,92.0,0.3610989790447622,0.351468286120659
686753,2025,R,8.0,5.0,0.457375,0.4948
686790,2024,R,4.0,6.0,0.31174999999999997,0.1325
686790,2025,R,24.0,36.0,0.3651304347826087,0.23146574074074072
686796,2024,L,17.0,66.0,0.3339983660130719,0.3486557897898062
686799,2024,R,156.0,110.0,0.37561478937819626,0.3138261209340969
686799,2025,R,308.0,207.0,0.38369650508612907,0.3611141024224124
686799,2026,R,89.0,86.0,0.3312873563218391,0.3315595238095238
686826,2023,R,37.0,55.0,0.40513011616673344,0.32388943642806356
686826,2024,R,97.0,161.0,0.3877826420033867,0.34954012637562704
686826,2025,R,52.0,47.0,0.3158616826622408,0.31333983391139186
686839,2023,R,52.0,125.0,0.31112199285329506,0.3408990123650593
686842,2023,R,3.0,18.0,0.5023333333333333,0.3516111111111111
686894,2026,R,2.0,5.0,0.5249999999999999,0.38659999999999994
686930,2025,R,42.0,62.0,0.27530952380952384,0.3293671211710491
686930,2026,R,4.0,5.0,0.40775,0.23299999999999996
686972,2022,R,8.0,17.0,0.244875,0.37208210784313733
686972,2023,R,7.0,8.0,0.5155488721804511,0.305125
686973,2022,R,44.0,62.0,0.28609978029266675,0.36910092975362185
686973,2023,R,100.0,184.0,0.2886524644542502,0.3553083676310607
686973,2024,R,123.0,115.0,0.3603710715204119,0.3569891464791502
686973,2025,R,132.0,164.0,0.32837305547577983,0.30350594552888666
686973,2026,R,32.0,33.0,0.17725,0.21563636363636363
686993,2024,R,10.0,9.0,0.20567171717171717,0.17733333333333334
686993,2025,R,108.0,159.0,0.2853247195122056,0.2929039530371018
686993,2026,R,35.0,44.0,0.30172727272727273,0.24811363636363637
687003,2025,R,19.0,17.0,0.37099521531100477,0.2043826043237808
687014,2024,R,27.0,29.0,0.366563214008214,0.4549873963494792
687064,2025,R,144.0,112.0,0.33530893382288673,0.30636436714620546
687064,2026,R,32.0,36.0,0.37296875,0.36919444444444444
