batter,pa,woba,est_woba,year,gap
678882,494,0.343,0.285,2026,0.05800000000000005
678894,213,0.284,0.267,2023,0.01699999999999996
678894,88,0.281,0.246,2025,0.03500000000000003
679032,164,0.335,0.269,2023,0.066
679032,363,0.265,0.258,2024,0.007000000000000006
679032,172,0.254,0.265,2025,-0.01100000000000001
679529,404,0.272,0.306,2022,-0.033999999999999975
679529,684,0.326,0.348,2023,-0.021999999999999964
679529,381,0.295,0.286,2024,0.009000000000000008
679529,649,0.339,0.334,2025,0.0050000000000000044
679529,484,0.325,0.32,2026,0.0050000000000000044
679631,103,0.303,0.326,2022,-0.02300000000000002
679822,163,0.332,0.31,2026,0.02200000000000002
679845,68,0.348,0.309,2023,0.03899999999999998
679845,171,0.242,0.286,2024,-0.043999999999999984
679845,188,0.279,0.294,2025,-0.014999999999999958
679845,305,0.311,0.297,2026,0.014000000000000012
680118,138,0.333,0.302,2023,0.031000000000000028
680118,132,0.306,0.284,2024,0.02200000000000002
680474,459,0.281,0.3,2024,-0.01899999999999996
680474,213,0.262,0.297,2025,-0.034999999999999976
680474,87,0.317,0.312,2026,0.0050000000000000044
680574,403,0.37,0.332,2023,0.03799999999999998
680574,577,0.286,0.29,2025,-0.0040000000000000036
680574,363,0.292,0.319,2026,-0.027000000000000024
680577,88,0.142,0.173,2025,-0.031
680700,123,0.258,0.275,2022,-0.017000000000000015
680700,102,0.346,0.308,2023,0.03799999999999998
680700,316,0.303,0.325,2024,-0.02200000000000002
680700,298,0.318,0.313,2026,0.0050000000000000044
680718,225,0.262,0.294,2024,-0.03199999999999997
680718,502,0.322,0.331,2025,-0.009000000000000008
680728,87,0.384,0.298,2024,0.08600000000000002
680728,131,0.295,0.269,2025,0.025999999999999968
680728,192,0.254,0.26,2026,-0.006000000000000005
680737,110,0.319,0.254,2025,0.065
680757,638,0.341,0.315,2022,0.026000000000000023
680757,718,0.313,0.319,2023,-0.006000000000000005
680757,540,0.349,0.337,2024,0.011999999999999955
680757,693,0.31,0.31,2025,0.0
680757,468,0.321,0.325,2026,-0.0040000000000000036
680776,112,0.247,0.246,2021,0.0010000000000000009
680776,223,0.284,0.286,2022,-0.0020000000000000018
680776,362,0.354,0.322,2023,0.03199999999999997
680776,735,0.357,0.34,2024,0.01699999999999996
680776,696,0.335,0.326,2025,0.009000000000000008
680776,492,0.268,0.293,2026,-0.024999999999999967
680777,293,0.289,0.296,2021,-0.007000000000000006
680777,236,0.287,0.324,2022,-0.03700000000000003
680777,335,0.369,0.336,2023,0.032999999999999974
680777,465,0.317,0.307,2024,0.010000000000000009
680777,464,0.333,0.325,2025,0.008000000000000007
680777,249,0.386,0.36,2026,0.026000000000000023
680779,255,0.287,0.29,2023,-0.0030000000000000027
680779,122,0.213,0.225,2024,-0.01200000000000001
680779,283,0.229,0.293,2025,-0.06399999999999997
680779,246,0.26,0.285,2026,-0.024999999999999967
680814,102,0.294,0.299,2022,-0.0050000000000000044
680862,111,0.256,0.256,2025,0.0
680869,300,0.357,0.331,2023,0.025999999999999968
680869,547,0.276,0.273,2024,0.0030000000000000027
680869,268,0.356,0.302,2026,0.05399999999999999
680911,202,0.241,0.267,2021,-0.026000000000000023
680911,472,0.287,0.296,2022,-0.009000000000000008
680911,314,0.292,0.288,2023,0.0040000000000000036
680977,468,0.349,0.342,2022,0.006999999999999951
680977,371,0.345,0.356,2023,-0.01100000000000001
680977,652,0.332,0.341,2024,-0.009000000000000008
680977,515,0.337,0.346,2025,-0.008999999999999952
680977,136,0.336,0.308,2026,0.028000000000000025
681082,466,0.289,0.288,2022,0.0010000000000000009
681082,640,0.323,0.312,2023,0.01100000000000001
681082,571,0.296,0.311,2024,-0.015000000000000013
681082,560,0.315,0.313,2025,0.0020000000000000018
681082,463,0.336,0.333,2026,0.0030000000000000027
681146,187,0.257,0.285,2022,-0.02799999999999997
681146,106,0.237,0.325,2023,-0.08800000000000002
681146,272,0.351,0.304,2024,0.046999999999999986
681146,125,0.203,0.223,2025,-0.01999999999999999
681198,483,0.361,0.319,2026,0.04199999999999998
681297,561,0.331,0.333,2024,-0.0020000000000000018
681297,360,0.285,0.293,2025,-0.008000000000000007
681297,289,0.301,0.325,2026,-0.02400000000000002
681351,199,0.337,0.347,2023,-0.009999999999999953
681351,522,0.311,0.333,2024,-0.02200000000000002
681351,451,0.273,0.301,2025,-0.02799999999999997
681351,257,0.255,0.264,2026,-0.009000000000000008
681393,194,0.316,0.316,2024,0.0
681393,337,0.3,0.307,2025,-0.007000000000000006
681393,247,0.292,0.287,2026,0.0050000000000000044
681460,121,0.249,0.264,2024,-0.015000000000000013
681460,328,0.302,0.307,2025,-0.0050000000000000044
681481,113,0.342,0.301,2022,0.041000000000000036
681481,459,0.347,0.338,2023,0.008999999999999952
681481,296,0.39,0.379,2024,0.01100000000000001
681481,464,0.335,0.335,2025,0.0
681481,259,0.301,0.295,2026,0.006000000000000005
681508,110,0.229,0.236,2025,-0.0069999999999999785
681508,119,0.277,0.28,2026,-0.0030000000000000027
681546,567,0.344,0.324,2023,0.019999999999999962
681546,156,0.242,0.29,2024,-0.04799999999999999
681546,148,0.237,0.265,2025,-0.028000000000000025
681546,170,0.246,0.225,2026,0.02099999999999999
681584,181,0.344,0.294,2022,0.04999999999999999
681584,140,0.244,0.305,2023,-0.061
681624,443,0.31,0.324,2024,-0.014000000000000012
681624,624,0.332,0.316,2025,0.016000000000000014
681624,529,0.343,0.336,2026,0.007000000000000006
681715,294,0.341,0.334,2025,0.007000000000000006
681715,333,0.326,0.343,2026,-0.017000000000000015
681807,113,0.321,0.327,2023,-0.006000000000000005
681807,392,0.347,0.33,2024,0.01699999999999996
681807,157,0.258,0.202,2025,0.055999999999999994
681807,168,0.289,0.258,2026,0.030999999999999972
681962,105,0.15,0.211,2025,-0.061
681987,122,0.313,0.305,2022,0.008000000000000007
681987,90,0.322,0.293,2025,0.029000000000000026
682177,221,0.295,0.28,2024,0.014999999999999958
682177,422,0.28,0.297,2025,-0.01699999999999996
682177,276,0.268,0.285,2026,-0.01699999999999996
682622,123,0.357,0.341,2023,0.01599999999999996
682622,242,0.243,0.272,2024,-0.029000000000000026
682622,360,0.321,0.304,2025,0.017000000000000015
682622,198,0.245,0.24,2026,0.0050000000000000044
682626,423,0.31,0.306,2023,0.0040000000000000036
682626,342,0.31,0.297,2024,0.013000000000000012
682626,277,0.343,0.326,2025,0.017000000000000015
682626,319,0.337,0.338,2026,-0.0010000000000000009
682641,253,0.295,0.307,2023,-0.01200000000000001
682641,156,0.25,0.271,2024,-0.02100000000000002
682641,184,0.296,0.274,2025,0.021999999999999964
682653,146,0.301,0.273,2025,0.02799999999999997
682657,169,0.282,0.281,2024,0.0009999999999999454
682657,484,0.274,0.255,2025,0.019000000000000017
682657,303,0.304,0.304,2026,0.0
682663,585,0.302,0.332,2025,-0.030000000000000027
682663,150,0.3,0.276,2026,0.023999999999999966
682668,193,0.258,0.271,2025,-0.013000000000000012
682668,195,0.244,0.265,2026,-0.02100000000000002
682674,71,0.329,0.29,2026,0.039000000000000035
682729,112,0.267,0.284,2025,-0.01699999999999996
682818,180,0.309,0.309,2026,0.0
682829,427,0.305,0.305,2023,0.0
682829,696,0.349,0.33,2024,0.01899999999999996
682829,699,0.333,0.322,2025,0.01100000000000001
682829,461,0.358,0.359,2026,-0.0010000000000000009
682848,204,0.271,0.296,2023,-0.024999999999999967
682848,159,0.37,0.338,2026,0.03199999999999997
682868,108,0.257,0.291,2024,-0.033999999999999975
682927,88,0.259,0.295,2025,-0.035999999999999976
682928,302,0.267,0.272,2022,-0.0050000000000000044
682928,614,0.306,0.304,2023,0.0020000000000000018
682928,602,0.322,0.32,2024,0.0020000000000000018
682928,635,0.324,0.309,2025,0.015000000000000013
682928,521,0.381,0.345,2026,0.03600000000000003
682985,418,0.303,0.316,2022,-0.013000000000000012
682985,416,0.344,0.364,2023,-0.020000000000000018
682985,584,0.355,0.352,2024,0.0030000000000000027
682985,655,0.343,0.332,2025,0.01100000000000001
682985,492,0.356,0.363,2026,-0.007000000000000006
682987,151,0.307,0.325,2026,-0.018000000000000016
682988,116,0.245,0.252,2025,-0.007000000000000006
682997,107,0.294,0.252,2026,0.04199999999999998
682998,115,0.358,0.297,2022,0.061
682998,645,0.37,0.345,2023,0.025000000000000022
682998,684,0.325,0.328,2024,-0.0030000000000000027
682998,642,0.371,0.372,2025,-0.0010000000000000009
682998,522,0.359,0.346,2026,0.013000000000000012
683002,132,0.343,0.339,2022,0.0040000000000000036
683002,622,0.346,0.347,2023,-0.0010000000000000009
683002,719,0.381,0.375,2024,0.006000000000000005
683002,651,0.339,0.341,2025,-0.0020000000000000018
683002,554,0.309,0.318,2026,-0.009000000000000008
683011,601,0.29,0.308,2023,-0.018000000000000016
683011,689,0.287,0.278,2024,0.008999999999999952
683011,596,0.286,0.301,2025,-0.015000000000000013
683011,194,0.294,0.29,2026,0.0040000000000000036
683021,69,0.239,0.27,2022,-0.031000000000000028
683021,71,0.332,0.3,2023,0.03200000000000003
683021,124,0.258,0.258,2024,0.0
683083,78,0.3,0.27,2024,0.02999999999999997
683083,92,0.304,0.296,2025,0.008000000000000007
683083,408,0.269,0.27,2026,-0.0010000000000000009
683146,389,0.266,0.3,2023,-0.033999999999999975
683146,171,0.282,0.284,2024,-0.0020000000000000018
683146,432,0.324,0.334,2025,-0.010000000000000009
683146,385,0.275,0.301,2026,-0.025999999999999968
683227,121,0.261,0.264,2025,-0.0030000000000000027
683357,283,0.314,0.304,2026,0.010000000000000009
683734,469,0.306,0.333,2021,-0.027000000000000024
683734,555,0.327,0.322,2022,0.0050000000000000044
683734,615,0.321,0.319,2023,0.0020000000000000018
683734,619,0.304,0.32,2024,-0.016000000000000014
683734,447,0.311,0.349,2025,-0.03799999999999998
683734,255,0.371,0.339,2026,0.03199999999999997
683737,567,0.336,0.324,2024,0.01200000000000001
683737,592,0.369,0.378,2025,-0.009000000000000008
683737,552,0.332,0.33,2026,0.0020000000000000018
683748,178,0.315,0.315,2026,0.0
683766,191,0.297,0.311,2025,-0.014000000000000012
683766,80,0.207,0.244,2026,-0.037000000000000005
683953,386,0.317,0.301,2026,0.016000000000000014
685133,215,0.339,0.306,2026,0.03300000000000003
686217,223,0.309,0.298,2023,0.01100000000000001
686217,524,0.292,0.283,2024,0.009000000000000008
686217,594,0.332,0.299,2025,0.03300000000000003
686217,313,0.281,0.281,2026,0.0
686452,152,0.251,0.266,2026,-0.015000000000000013
686469,298,0.365,0.379,2022,-0.014000000000000012
686469,260,0.327,0.349,2023,-0.021999999999999964
686469,554,0.325,0.336,2024,-0.01100000000000001
686469,682,0.34,0.334,2025,0.006000000000000005
686469,336,0.295,0.315,2026,-0.020000000000000018
686475,106,0.358,0.306,2026,0.05199999999999999
686527,182,0.282,0.332,2023,-0.050000000000000044
686527,188,0.28,0.31,2024,-0.02999999999999997
686527,269,0.361,0.376,2025,-0.015000000000000013
686527,367,0.354,0.361,2026,-0.007000000000000006
686554,104,0.266,0.266,2024,0.0
686555,441,0.344,0.322,2025,0.021999999999999964
686555,406,0.309,0.301,2026,0.008000000000000007
686611,132,0.283,0.327,2024,-0.04400000000000004
686611,322,0.279,0.307,2025,-0.02799999999999997
686611,298,0.29,0.318,2026,-0.028000000000000025
686668,431,0.257,0.254,2023,0.0030000000000000027
686668,603,0.328,0.327,2024,0.0010000000000000009
686668,538,0.282,0.296,2025,-0.014000000000000012
686668,156,0.265,0.244,2026,0.02100000000000002
686676,394,0.257,0.258,2024,-0.0010000000000000009
686681,194,0.302,0.334,2022,-0.03200000000000003
686681,461,0.283,0.318,2023,-0.03500000000000003
686681,356,0.317,0.315,2024,0.0020000000000000018
686681,277,0.254,0.265,2025,-0.01100000000000001
686681,340,0.312,0.292,2026,0.020000000000000018
686765,86,0.289,0.309,2024,-0.020000000000000018
686765,104,0.295,0.302,2025,-0.007000000000000006
686765,117,0.317,0.311,2026,0.006000000000000005
686780,218,0.286,0.283,2024,0.0030000000000000027
686780,389,0.276,0.259,2025,0.017000000000000015
686780,178,0.254,0.266,2026,-0.01200000000000001
686797,185,0.252,0.282,2024,-0.02999999999999997
686797,527,0.286,0.289,2025,-0.0030000000000000027
686797,474,0.314,0.27,2026,0.043999999999999984
686823,455,0.285,0.306,2023,-0.02100000000000002
686823,353,0.303,0.306,2024,-0.0030000000000000027
686894,410,0.284,0.29,2023,-0.006000000000000005
686948,446,0.351,0.353,2025,-0.0020000000000000018
686948,444,0.355,0.373,2026,-0.018000000000000016
687093,156,0.345,0.33,2022,0.014999999999999958
687093,80,0.289,0.299,2023,-0.010000000000000009
687093,114,0.213,0.291,2024,-0.07799999999999999
687093,312,0.301,0.313,2026,-0.01200000000000001
687221,155,0.256,0.283,2025,-0.02699999999999997
687221,245,0.352,0.34,2026,0.011999999999999955
687231,135,0.23,0.276,2024,-0.04600000000000001
687231,197,0.266,0.305,2025,-0.03899999999999998
687231,134,0.28,0.263,2026,0.017000000000000015
687263,329,0.302,0.315,2023,-0.013000000000000012
687263,602,0.33,0.319,2024,0.01100000000000001
687263,554,0.337,0.344,2025,-0.006999999999999951
687263,536,0.317,0.296,2026,0.02100000000000002
687282,89,0.215,0.205,2026,0.010000000000000009
687363,155,0.221,0.251,2024,-0.03
687363,463,0.274,0.287,2025,-0.012999999999999956
687363,184,0.248,0.273,2026,-0.025000000000000022
687401,511,0.319,0.307,2024,0.01200000000000001
687401,506,0.263,0.275,2025,-0.01200000000000001
687401,299,0.304,0.299,2026,0.0050000000000000044
687462,381,0.344,0.34,2024,0.003999999999999948
687462,411,0.344,0.326,2025,0.01799999999999996
687462,339,0.347,0.326,2026,0.020999999999999963
687515,132,0.291,0.278,2025,0.012999999999999956
687515,121,0.25,0.248,2026,0.0020000000000000018
687529,130,0.266,0.254,2024,0.01200000000000001
687551,109,0.26,0.27,2025,-0.010000000000000009
687551,293,0.313,0.323,2026,-0.010000000000000009
687597,184,0.231,0.265,2024,-0.034
687597,588,0.319,0.301,2025,0.018000000000000016
687597,107,0.254,0.252,2026,0.0020000000000000018
687637,137,0.347,0.344,2025,0.0030000000000000027
687637,227,0.302,0.303,2026,-0.0010000000000000009
687799,100,0.327,0.276,2023,0.05099999999999999
687859,121,0.328,0.338,2025,-0.010000000000000009
687859,368,0.329,0.324,2026,0.0050000000000000044
687952,241,0.346,0.344,2023,0.0020000000000000018
687952,123,0.223,0.297,2024,-0.07399999999999998
687952,137,0.261,0.272,2025,-0.01100000000000001
687952,78,0.339,0.386,2026,-0.046999999999999986
688363,184,0.3,0.299,2025,0.0010000000000000009
688363,114,0.236,0.219,2026,0.016999999999999987
689172,131,0.222,0.24,2023,-0.017999999999999988
689172,272,0.272,0.263,2024,0.009000000000000008
689414,390,0.313,0.315,2025,-0.0020000000000000018
689414,449,0.358,0.318,2026,0.03999999999999998
690022,207,0.28,0.248,2025,0.03200000000000003
690291,94,0.308,0.297,2024,0.01100000000000001
690924,120,0.258,0.262,2025,-0.0040000000000000036
690976,97,0.273,0.26,2025,0.013000000000000012
690976,223,0.283,0.276,2026,0.006999999999999951
690984,130,0.253,0.28,2026,-0.027000000000000024
690987,206,0.252,0.273,2025,-0.02100000000000002
690993,556,0.301,0.314,2024,-0.013000000000000012
690993,468,0.326,0.341,2025,-0.015000000000000013
690993,350,0.319,0.327,2026,-0.008000000000000007
691011,169,0.225,0.242,2026,-0.016999999999999987
691016,138,0.216,0.274,2023,-0.058000000000000024
691016,213,0.322,0.351,2024,-0.02899999999999997
691016,624,0.354,0.341,2025,0.012999999999999956
691016,453,0.349,0.328,2026,0.020999999999999963
691019,297,0.349,0.337,2025,0.011999999999999955
691023,465,0.341,0.332,2023,0.009000000000000008
691023,178,0.268,0.278,2024,-0.010000000000000009
691023,396,0.26,0.278,2025,-0.018000000000000016
691023,507,0.355,0.354,2026,0.0010000000000000009
691026,137,0.211,0.252,2023,-0.04100000000000001
691026,637,0.315,0.296,2024,0.019000000000000017
691026,537,0.297,0.286,2025,0.01100000000000001
691026,466,0.286,0.3,2026,-0.014000000000000012
691176,429,0.316,0.306,2025,0.010000000000000009
691176,212,0.285,0.288,2026,-0.0030000000000000027
691182,128,0.238,0.269,2025,-0.031000000000000028
691406,177,0.309,0.303,2024,0.006000000000000005
691406,653,0.357,0.346,2025,0.01100000000000001
691406,535,0.385,0.37,2026,0.015000000000000013
691458,156,0.277,0.315,2026,-0.03799999999999998
691594,342,0.294,0.282,2025,0.01200000000000001
691594,331,0.311,0.278,2026,0.032999999999999974
691718,410,0.289,0.286,2024,0.0030000000000000027
691718,647,0.323,0.321,2025,0.0020000000000000018
691718,550,0.388,0.358,2026,0.030000000000000027
691720,156,0.268,0.258,2025,0.010000000000000009
691720,396,0.346,0.339,2026,0.006999999999999951
691723,294,0.303,0.289,2025,0.014000000000000012
691723,314,0.301,0.299,2026,0.0020000000000000018
691740,161,0.29,0.296,2026,-0.006000000000000005
691777,220,0.277,0.267,2025,0.010000000000000009
691777,204,0.278,0.276,2026,0.0020000000000000018
691781,274,0.248,0.284,2025,-0.035999999999999976
691781,241,0.307,0.336,2026,-0.029000000000000026
691785,136,0.29,0.263,2025,0.02699999999999997
691785,228,0.267,0.259,2026,0.008000000000000007
691788,243,0.319,0.311,2026,0.008000000000000007
692216,138,0.306,0.322,2025,-0.016000000000000014
692225,263,0.299,0.296,2025,0.0030000000000000027
692585,147,0.268,0.243,2025,0.025000000000000022
693049,263,0.249,0.266,2023,-0.017000000000000015
693304,128,0.268,0.257,2023,0.01100000000000001
693304,387,0.307,0.322,2024,-0.015000000000000013
693304,408,0.289,0.291,2025,-0.0020000000000000018
693304,486,0.339,0.32,2026,0.019000000000000017
693307,87,0.217,0.287,2024,-0.06999999999999998
693307,469,0.326,0.351,2025,-0.024999999999999967
693307,484,0.353,0.36,2026,-0.007000000000000006
694192,573,0.339,0.327,2024,0.01200000000000001
694192,589,0.328,0.307,2025,0.02100000000000002
694192,406,0.344,0.336,2026,0.007999999999999952
694203,182,0.283,0.276,2026,0.006999999999999951
694208,222,0.276,0.308,2026,-0.03199999999999997
694212,118,0.246,0.284,2025,-0.03799999999999998
694212,311,0.325,0.335,2026,-0.010000000000000009
694249,213,0.367,0.333,2026,0.033999999999999975
694359,106,0.278,0.291,2024,-0.012999999999999956
694362,155,0.32,0.278,2026,0.04199999999999998
694371,134,0.295,0.317,2026,-0.02200000000000002
694374,225,0.273,0.29,2025,-0.01699999999999996
694374,208,0.297,0.292,2026,0.0050000000000000044
694377,72,0.256,0.257,2025,-0.0010000000000000009
694377,86,0.255,0.306,2026,-0.05099999999999999
694378,168,0.3,0.318,2026,-0.018000000000000016
694384,132,0.336,0.347,2023,-0.010999999999999954
694384,607,0.315,0.322,2024,-0.007000000000000006
694384,564,0.327,0.327,2025,0.0
694384,434,0.333,0.335,2026,-0.0020000000000000018
694388,262,0.268,0.256,2024,0.01200000000000001
694388,104,0.381,0.316,2025,0.065
694388,120,0.289,0.297,2026,-0.008000000000000007
694497,162,0.278,0.282,2024,-0.003999999999999948
694497,220,0.321,0.308,2025,0.013000000000000012
694497,352,0.285,0.289,2026,-0.0040000000000000036
694671,557,0.321,0.332,2024,-0.01100000000000001
694671,573,0.337,0.346,2025,-0.008999999999999952
694671,307,0.342,0.307,2026,0.03500000000000003
694728,226,0.257,0.26,2026,-0.0030000000000000027
695238,86,0.342,0.367,2024,-0.024999999999999967
