pitches_to,pa_to,bip_to,in_zone_to,swing_to,contact_to,swstr_to,called_strike_to,z_contact_to,o_swing_to,bb_to,k_to,hbp_to,h_to,hr_to,tb_to,sb_to,hard_hit_n_to,barrel_n_to,woba_v_sum_to,woba_d_sum_to,k_pct_to,bb_pct_to,hr_per_pa_to,sb_per_pa_to,ab_to,iso_to,contact_pct_to,whiff_pct_to,swstr_pct_to,z_contact_pct_to,chase_pct_to,in_play_pct_to,hard_hit_pct_to,barrel_pct_to,xwoba_per_pa_to,xwoba_on_contact_to,fp_total_to,core_fp_per_pa_to,batter,pitches_last21,pa_last21,bip_last21,in_zone_last21,swing_last21,contact_last21,swstr_last21,called_strike_last21,z_contact_last21,o_swing_last21,bb_last21,k_last21,hbp_last21,h_last21,hr_last21,tb_last21,sb_last21,hard_hit_n_last21,barrel_n_last21,woba_v_sum_last21,woba_d_sum_last21,k_pct_last21,bb_pct_last21,hr_per_pa_last21,sb_per_pa_last21,ab_last21,iso_last21,contact_pct_last21,whiff_pct_last21,swstr_pct_last21,z_contact_pct_last21,chase_pct_last21,in_play_pct_last21,hard_hit_pct_last21,barrel_pct_last21,xwoba_per_pa_last21,xwoba_on_contact_last21,fp_total_last21,core_fp_per_pa_last21,pa_after,fp_after_core,ros_pa,ros_core_fp_per_pa,ros_full_fp_per_pa,lineup_spot_to,started_pct_to,pa_per_started_game_to,year,split_day,cutoff_date,babip_last21,CONTACT_raw,POWER_raw,DISCIPLINE_raw,C_L21,P_L21,D_L21,cell_L21,arch_L21,player_name,C_STD,P_STD,D_STD,arch_STD,age_tier,boundary_tier,fp_pa_STD,C_25,P_25,D_25,arch_25,fp_pa_25,dC_25_L21,dP_25_L21,dD_25_L21,net_change
913,222,147,439,398,304,94,147,239,109,25,40,10,44,9,76,0,64,11,78.708,218,0.1801801801801801,0.1126126126126126,0.0405405405405405,0.0,187,0.1711229946524064,0.7638190954773869,0.236180904522613,0.1029572836801752,,0.229957805907173,0.1610076670317634,0.4353741496598639,0.0748299319727891,0.361045871559633,0.3717793103448276,71.0,0.3198198198198198,802139,316.0,73.0,49.0,160.0,140.0,111.0,29.0,51.0,88.0,36.0,8.0,13.0,3.0,14.0,2.0,20.0,0.0,21.0,2.0,25.907,71.0,0.1780821917808219,0.1095890410958904,0.0273972602739726,0.0,62.0,0.0967741935483871,0.7928571428571428,0.2071428571428571,0.0917721518987341,,0.2307692307692307,0.1550632911392405,0.4285714285714285,0.0408163265306122,0.3648873239436619,0.3838163265306122,18.0,0.2465753424657534,,,,,,1.0,0.9791666666666666,4.680851063829787,2026,59,2026-05-22,0.2553191489361702,53.75,49.0,57.0,52,45,57,AVG/AVG/AVG,AVERAGE_HITTER,JJ Wetherholt,51.0,55.0,59.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.545045045045045,,,,,,,,,0.0
769,199,153,370,318,268,50,117,219,71,24,22,0,46,7,79,0,62,10,69.522,197,0.1105527638190954,0.1206030150753768,0.0351758793969849,0.0,175,0.1885714285714285,0.8427672955974843,0.1572327044025157,0.0650195058517555,,0.1779448621553884,0.1989596879063719,0.4052287581699346,0.065359477124183,0.3529035532994924,0.3491523178807947,81.0,0.4070351758793969,800050,288.0,78.0,60.0,144.0,123.0,104.0,19.0,39.0,90.0,20.0,9.0,9.0,0.0,16.0,2.0,24.0,0.0,26.0,2.0,24.254,77.0,0.1153846153846153,0.1153846153846153,0.0256410256410256,0.0,69.0,0.1159420289855072,0.8455284552845529,0.1544715447154471,0.0659722222222222,,0.1388888888888889,0.2083333333333333,0.4333333333333333,0.0333333333333333,0.314987012987013,0.3043050847457627,24.0,0.3076923076923077,,,,,,2.511111111111111,0.9375,4.355555555555555,2026,59,2026-05-22,0.2413793103448276,53.5,49.0,63.0,51,45,65,AVG/AVG/PLUS,BALANCED_EYE,Chase DeLauter,62.0,51.0,65.0,CONTACT_EYE,PRE_PEAK,EDGE,0.5879396984924623,,,,,,,,,0.0
814,207,139,394,381,288,93,131,206,126,18,45,5,42,3,62,0,55,9,66.544,204,0.217391304347826,0.0869565217391304,0.0144927536231884,0.0,184,0.108695652173913,0.7559055118110236,0.2440944881889764,0.1142506142506142,,0.3,0.1707616707616707,0.39568345323741,0.0647482014388489,0.3261960784313725,0.3709117647058824,40.0,0.1932367149758454,702284,286.0,75.0,47.0,142.0,131.0,98.0,33.0,51.0,73.0,46.0,7.0,18.0,3.0,10.0,0.0,15.0,0.0,19.0,1.0,20.833,74.0,0.24,0.0933333333333333,0.0,0.0,65.0,0.0769230769230769,0.7480916030534351,0.2519083969465648,0.1153846153846153,,0.3194444444444444,0.1643356643356643,0.4042553191489361,0.0212765957446808,0.281527027027027,0.3007173913043478,7.0,0.0933333333333333,,,,,,7.788461538461538,1.0,3.980769230769231,2026,59,2026-05-22,0.2127659574468085,47.75,43.25,50.5,36,39,49,MINUS/MINUS/AVG,FRINGE,Cole Young,51.0,46.0,48.0,AVERAGE_HITTER,PRE_PEAK,SOLID,0.391304347826087,39.0,40.0,56.0,BACKUP_BAT,0.3891050583657587,0.0,-1.0,0.0,-1.0
850,203,133,419,329,263,66,211,190,110,22,48,0,46,3,64,0,50,6,60.497,197,0.2364532019704433,0.1083743842364532,0.0147783251231527,0.0,181,0.0994475138121546,0.7993920972644377,0.2006079027355623,0.0776470588235294,,0.2552204176334107,0.1564705882352941,0.3759398496240601,0.0451127819548872,0.3070913705583756,0.3404523809523809,38.0,0.1871921182266009,805367,284.0,72.0,43.0,134.0,117.0,86.0,31.0,64.0,64.0,43.0,8.0,21.0,0.0,17.0,2.0,25.0,0.0,17.0,2.0,19.684,69.0,0.2916666666666667,0.1111111111111111,0.0277777777777777,0.0,64.0,0.125,0.7350427350427351,0.2649572649572649,0.1091549295774647,,0.2866666666666667,0.1514084507042253,0.3953488372093023,0.0465116279069767,0.2852753623188406,0.3471,12.0,0.1666666666666666,,,,,,3.282608695652174,0.9583333333333334,4.3478260869565215,2026,59,2026-05-22,0.36585365853658536,52.0,49.5,54.5,47,46,54,AVG/AVG/AVG,AVERAGE_HITTER,Chase Meidroth,55.0,45.0,44.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.3300492610837438,59.0,34.0,42.0,GENERIC_NO_POWER,0.4237623762376237,0.0,1.0,0.0,1.0
648,183,148,311,287,255,32,113,189,91,13,18,4,44,9,75,0,54,8,60.039,180,0.0983606557377049,0.0710382513661202,0.0491803278688524,0.0,166,0.1867469879518072,0.8885017421602788,0.1114982578397212,0.0493827160493827,,0.2700296735905044,0.228395061728395,0.3648648648648648,0.054054054054054,0.33355,0.3317739726027397,74.0,0.4043715846994535,689414,238.0,74.0,57.0,115.0,109.0,93.0,16.0,44.0,62.0,42.0,5.0,10.0,2.0,15.0,2.0,22.0,0.0,18.0,1.0,20.246,74.0,0.1351351351351351,0.0675675675675675,0.027027027027027,0.0,67.0,0.1044776119402985,0.8532110091743119,0.146788990825688,0.0672268907563025,,0.3414634146341463,0.2394957983193277,0.3157894736842105,0.0175438596491228,0.2735945945945945,0.2692280701754386,19.0,0.2567567567567567,,,,,,3.829268292682927,0.8367346938775511,4.195121951219512,2026,59,2026-05-22,0.23636363636363636,52.0,45.5,46.5,47,41,44,AVG/AVG/AVG,AVERAGE_HITTER,Liam Hicks,63.0,54.0,46.0,PURE_HITTER,PEAK,NEAR_EDGE,0.6885245901639344,55.0,37.0,54.0,GENERIC_NO_POWER,0.4974489795918367,0.0,1.0,0.0,1.0
667,167,118,301,262,223,39,131,162,92,24,24,1,38,4,59,0,36,5,53.521,167,0.1437125748502994,0.1437125748502994,0.0239520958083832,0.0,142,0.1478873239436619,0.851145038167939,0.148854961832061,0.0584707646176911,,0.2513661202185792,0.176911544227886,0.3050847457627119,0.0423728813559322,0.3204850299401198,0.3052627118644068,60.0,0.3592814371257485,687462,258.0,60.0,44.0,116.0,111.0,98.0,13.0,43.0,73.0,35.0,7.0,9.0,0.0,17.0,1.0,27.0,0.0,16.0,4.0,21.035,60.0,0.15,0.1166666666666666,0.0166666666666666,0.0,53.0,0.1886792452830188,0.8828828828828829,0.1171171171171171,0.0503875968992248,,0.2464788732394366,0.1705426356589147,0.3636363636363636,0.0909090909090909,0.3505833333333333,0.3667045454545455,25.0,0.4166666666666667,,,,,,6.333333333333333,0.8478260869565217,4.051282051282051,2026,59,2026-05-22,0.37209302325581395,59.25,51.5,57.0,66,48,57,PLUS/AVG/AVG,PURE_HITTER,Spencer Horwitz,59.0,42.0,53.0,AVERAGE_HITTER,PEAK,EDGE,0.5029940119760479,60.0,49.0,61.0,CONTACT_EYE,0.5766423357664233,0.0,0.0,-1.0,-1.0
957,239,132,422,474,332,142,120,250,168,29,73,5,45,10,87,0,51,16,79.367,236,0.3054393305439331,0.1213389121338912,0.0418410041841004,0.0,205,0.2048780487804878,0.70042194092827,0.2995780590717299,0.148380355276907,,0.314018691588785,0.1379310344827586,0.3863636363636363,0.1212121212121212,0.3363008474576271,0.4143615384615384,48.0,0.200836820083682,687263,316.0,85.0,49.0,134.0,164.0,114.0,50.0,32.0,83.0,61.0,9.0,24.0,3.0,15.0,5.0,34.0,0.0,22.0,7.0,30.461,83.0,0.2823529411764706,0.1058823529411764,0.0588235294117647,0.0,73.0,0.2602739726027397,0.6951219512195121,0.3048780487804878,0.1582278481012658,,0.3351648351648351,0.1550632911392405,0.4489795918367347,0.1428571428571428,0.367,0.4268297872340426,22.0,0.2588235294117647,,,,,,1.2307692307692308,1.0,4.596153846153846,2026,59,2026-05-22,0.22727272727272727,50.25,64.25,50.5,43,63,49,AVG/PLUS/AVG,POWER_HITTER,Zach Neto,43.0,60.0,59.0,POWER_HITTER,PRE_PEAK,EDGE,0.3974895397489539,52.0,60.0,46.0,POWER_HITTER,0.5513513513513514,0.0,0.0,0.0,0.0
415,108,86,212,188,152,36,78,123,49,11,10,1,21,2,33,0,39,5,37.381,108,0.0925925925925925,0.1018518518518518,0.0185185185185185,0.0,96,0.125,0.8085106382978723,0.1914893617021276,0.0867469879518072,,0.2413793103448276,0.2072289156626506,0.4534883720930232,0.0581395348837209,0.3461203703703703,0.3327176470588235,35.0,0.324074074074074,687093,242.0,60.0,48.0,135.0,121.0,97.0,24.0,40.0,82.0,26.0,5.0,6.0,1.0,8.0,1.0,13.0,0.0,24.0,2.0,20.459,60.0,0.1,0.0833333333333333,0.0166666666666666,0.0,54.0,0.0925925925925925,0.8016528925619835,0.1983471074380165,0.0991735537190082,,0.2429906542056074,0.1983471074380165,0.5,0.0416666666666666,0.3409833333333333,0.3387291666666667,13.0,0.2166666666666666,,,,,,4.791666666666667,0.8275862068965517,4.208333333333333,2026,59,2026-05-22,0.14893617021276595,51.5,49.0,53.5,46,45,53,AVG/AVG/AVG,AVERAGE_HITTER,Vaughn Grissom,55.0,48.0,56.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.4444444444444444,,,,,,,,,0.0
827,216,145,381,416,320,96,114,223,153,24,44,3,57,13,102,0,78,27,90.83,215,0.2037037037037037,0.1111111111111111,0.0601851851851851,0.0,189,0.238095238095238,0.7692307692307693,0.2307692307692307,0.1160822249093107,,0.3430493273542601,0.1753325272067714,0.5379310344827586,0.1862068965517241,0.4224651162790697,0.4933103448275862,85.0,0.3935185185185185,686948,253.0,65.0,41.0,119.0,127.0,96.0,31.0,33.0,74.0,41.0,10.0,14.0,0.0,17.0,6.0,37.0,0.0,27.0,13.0,32.211,65.0,0.2153846153846154,0.1538461538461538,0.0923076923076923,0.0,55.0,0.3636363636363636,0.7559055118110236,0.2440944881889764,0.1225296442687747,,0.3059701492537313,0.1620553359683794,0.6585365853658537,0.3170731707317073,0.4955538461538461,0.5978292682926829,33.0,0.5076923076923077,,,,,,1.8125,1.0,4.5,2026,59,2026-05-22,0.3142857142857143,60.25,78.5,58.0,69,80,59,PLUS/PLUS/AVG,CONTACT_POWER,Drake Baldwin,67.0,67.0,53.0,CONTACT_POWER,PRE_PEAK,SOLID,0.6898148148148148,60.0,57.0,52.0,PURE_HITTER,0.6704035874439462,0.0,1.0,0.0,1.0
712,183,135,333,371,289,82,100,206,136,12,35,1,41,5,64,0,37,6,47.643,182,0.1912568306010929,0.0655737704918032,0.0273224043715847,0.0,170,0.1352941176470588,0.7789757412398922,0.2210242587601078,0.1151685393258427,,0.3588390501319261,0.1896067415730337,0.2740740740740741,0.0444444444444444,0.2617747252747253,0.2861417910447761,42.0,0.2295081967213114,686797,262.0,71.0,53.0,128.0,142.0,109.0,33.0,34.0,78.0,52.0,4.0,14.0,0.0,15.0,0.0,21.0,0.0,10.0,2.0,17.53,70.0,0.1971830985915492,0.056338028169014,0.0,0.0,67.0,0.0895522388059701,0.7676056338028169,0.2323943661971831,0.1259541984732824,,0.3880597014925373,0.2022900763358778,0.1886792452830188,0.0377358490566037,0.2504285714285714,0.2794230769230769,11.0,0.1549295774647887,,,,,,6.777777777777778,0.9782608695652174,4.044444444444444,2026,59,2026-05-22,0.2830188679245283,50.25,39.75,43.0,43,34,39,AVG/MINUS/MINUS,NO_POWER_HACKER,Brooks Lee,47.0,44.0,45.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.4426229508196721,43.0,44.0,43.0,AVERAGE_HITTER,0.4545454545454545,0.0,-1.0,-1.0,-2.0
635,165,96,316,245,180,65,130,155,61,20,45,4,29,3,43,0,40,9,49.114,164,0.2727272727272727,0.1212121212121212,0.0181818181818181,0.0,141,0.0992907801418439,0.7346938775510204,0.2653061224489796,0.1023622047244094,,0.1912225705329153,0.1511811023622047,0.4166666666666667,0.09375,0.2994756097560975,0.3401473684210526,22.0,0.1333333333333333,686555,243.0,67.0,41.0,125.0,94.0,69.0,25.0,51.0,60.0,24.0,8.0,16.0,2.0,11.0,1.0,17.0,0.0,21.0,6.0,21.677,67.0,0.2388059701492537,0.1194029850746268,0.0149253731343283,0.0,57.0,0.1052631578947368,0.7340425531914894,0.2659574468085106,0.102880658436214,,0.2033898305084746,0.1687242798353909,0.5121951219512195,0.1463414634146341,0.3235373134328358,0.3579756097560975,11.0,0.1641791044776119,,,,,,7.2,0.9523809523809524,4.05,2026,59,2026-05-22,0.25,50.0,54.0,59.5,42,51,60,AVG/AVG/PLUS,BALANCED_EYE,Isaac Collins,43.0,50.0,57.0,AVERAGE_HITTER,PEAK,NEAR_EDGE,0.303030303030303,54.0,44.0,67.0,BALANCED_EYE,0.5633484162895928,0.0,0.0,0.0,0.0
288,71,47,131,137,102,35,58,67,61,4,20,0,19,1,27,0,23,8,21.993,71,0.2816901408450704,0.056338028169014,0.0140845070422535,0.0,67,0.1194029850746268,0.7445255474452555,0.2554744525547445,0.1215277777777777,,0.3885350318471338,0.1631944444444444,0.4893617021276595,0.1702127659574468,0.3097605633802817,0.4083617021276596,11.0,0.1549295774647887,694192,288.0,71.0,47.0,131.0,137.0,102.0,35.0,58.0,67.0,61.0,4.0,20.0,0.0,19.0,1.0,27.0,0.0,23.0,8.0,21.993,71.0,0.2816901408450704,0.056338028169014,0.0140845070422535,0.0,67.0,0.1194029850746268,0.7445255474452555,0.2554744525547445,0.1215277777777777,,0.3885350318471338,0.1631944444444444,0.4893617021276595,0.1702127659574468,0.3097605633802817,0.4083617021276596,11.0,0.1549295774647887,,,,,,1.2,1.0,4.733333333333333,2026,59,2026-05-22,0.391304347826087,55.25,55.25,43.0,56,53,39,AVG/AVG/MINUS,AVG_HACKER,,,,,,,,,51.0,51.0,38.0,AVG_HACKER,0.5983050847457627,0.0,0.0,0.0,0.0
741,186,128,355,359,282,77,124,200,131,14,40,4,39,9,76,0,62,17,72.018,185,0.2150537634408602,0.075268817204301,0.0483870967741935,0.0,168,0.2202380952380952,0.7855153203342619,0.2144846796657381,0.1039136302294197,,0.3393782383419689,0.1727395411605937,0.484375,0.1328125,0.3892864864864865,0.464144,54.0,0.2903225806451613,693307,306.0,76.0,48.0,149.0,142.0,106.0,36.0,56.0,74.0,53.0,7.0,21.0,0.0,15.0,4.0,31.0,0.0,21.0,4.0,25.957,76.0,0.2763157894736842,0.0921052631578947,0.0526315789473684,0.0,69.0,0.2318840579710145,0.7464788732394366,0.2535211267605634,0.1176470588235294,,0.3375796178343949,0.1568627450980392,0.4375,0.0833333333333333,0.3415394736842105,0.4386874999999999,17.0,0.2236842105263158,,,,,,4.404761904761905,0.9130434782608696,4.285714285714286,2026,59,2026-05-22,0.25,52.5,59.25,49.0,49,57,47,AVG/AVG/AVG,AVERAGE_HITTER,Dillon Dingler,57.0,64.0,41.0,POWER_HITTER,PEAK,EDGE,0.4946236559139785,63.0,49.0,38.0,CONTACT_HACKER,0.4638297872340425,-1.0,0.0,1.0,0.0
678,181,136,335,370,283,87,67,219,107,13,29,3,53,0,61,0,55,2,62.293,181,0.1602209944751381,0.0718232044198895,0.0,0.0,165,0.0484848484848484,0.7648648648648648,0.2351351351351351,0.1283185840707964,,0.3119533527696793,0.2005899705014749,0.4044117647058823,0.0147058823529411,0.3441602209944751,0.3756838235294117,48.0,0.2651933701657458,693304,231.0,64.0,49.0,116.0,117.0,90.0,27.0,23.0,71.0,31.0,6.0,8.0,1.0,17.0,0.0,20.0,0.0,20.0,1.0,22.579,64.0,0.125,0.09375,0.0,0.0,57.0,0.0526315789473684,0.7692307692307693,0.2307692307692307,0.1168831168831168,,0.2695652173913043,0.2121212121212121,0.4081632653061224,0.0204081632653061,0.352796875,0.3607959183673469,19.0,0.296875,,,,,,4.878048780487805,0.9111111111111112,4.317073170731708,2026,59,2026-05-22,0.3469387755102041,56.25,42.5,53.0,58,38,52,AVG/MINUS/AVG,GENERIC_NO_POWER,Nick Gonzales,66.0,38.0,58.0,SLAP_HITTER,PEAK,EDGE,0.4530386740331492,51.0,37.0,53.0,GENERIC_NO_POWER,0.3838630806845965,0.0,0.0,0.0,0.0
529,150,108,252,262,189,73,74,154,78,11,29,2,29,2,41,0,42,8,40.476,149,0.1933333333333333,0.0733333333333333,0.0133333333333333,0.0,137,0.0875912408759124,0.7213740458015268,0.2786259541984733,0.1379962192816635,,0.2815884476534296,0.2041587901701323,0.3888888888888889,0.074074074074074,0.2716510067114094,0.2893962264150944,25.0,0.1666666666666666,691785,209.0,61.0,41.0,94.0,108.0,73.0,35.0,26.0,53.0,39.0,4.0,15.0,1.0,9.0,1.0,12.0,0.0,14.0,2.0,14.459,61.0,0.2459016393442623,0.0655737704918032,0.0163934426229508,0.0,56.0,0.0535714285714285,0.6759259259259259,0.324074074074074,0.1674641148325359,,0.3391304347826087,0.1961722488038277,0.3414634146341463,0.048780487804878,0.2370327868852459,0.2672926829268293,2.0,0.0327868852459016,,,,,,6.868421052631579,0.8837209302325582,3.736842105263158,2026,59,2026-05-22,0.2,44.5,44.25,46.5,28,40,44,MINUS/AVG/AVG,BACKUP_BAT,Marcelo Mayer,42.0,42.0,56.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.28,,,,,,,,,0.0
762,207,131,347,402,288,114,94,196,164,17,54,5,42,6,69,0,59,11,65.351,205,0.2608695652173913,0.0821256038647343,0.0289855072463768,0.0,185,0.1459459459459459,0.7164179104477612,0.2835820895522388,0.1496062992125984,,0.3951807228915662,0.1719160104986876,0.4503816793893129,0.0839694656488549,0.3187853658536585,0.3796230769230769,37.0,0.178743961352657,691718,269.0,75.0,48.0,124.0,122.0,90.0,32.0,43.0,67.0,43.0,8.0,16.0,3.0,13.0,3.0,26.0,0.0,20.0,5.0,27.021,75.0,0.2133333333333333,0.1066666666666666,0.04,0.0,64.0,0.203125,0.7377049180327869,0.2622950819672131,0.1189591078066914,,0.296551724137931,0.1784386617100371,0.4166666666666667,0.1041666666666666,0.36028,0.3879375,21.0,0.28,,,,,,7.36,0.9803921568627452,4.1,2026,59,2026-05-22,0.2222222222222222,51.0,57.0,53.5,45,55,53,AVG/AVG/AVG,AVERAGE_HITTER,Pete Crow-Armstrong,46.0,51.0,42.0,AVERAGE_HITTER,PRE_PEAK,EDGE,0.3816425120772946,45.0,63.0,43.0,POWER_HITTER,0.609984399375975,0.0,-1.0,0.0,-1.0
853,217,155,345,353,279,74,148,185,140,27,35,0,50,13,94,0,71,20,82.023,213,0.1612903225806451,0.1244239631336405,0.0599078341013824,0.0,190,0.231578947368421,0.7903682719546742,0.2096317280453258,0.0867526377491207,,0.2755905511811024,0.1817116060961313,0.4580645161290322,0.1290322580645161,0.3850845070422535,0.4113355263157895,86.0,0.3963133640552995,691406,326.0,83.0,57.0,123.0,125.0,101.0,24.0,60.0,68.0,51.0,14.0,12.0,0.0,19.0,4.0,33.0,0.0,28.0,9.0,33.341,80.0,0.144578313253012,0.1686746987951807,0.0481927710843373,0.0,69.0,0.2028985507246377,0.808,0.192,0.0736196319018405,,0.2512315270935961,0.1748466257668711,0.4912280701754385,0.1578947368421052,0.4167625,0.4334727272727273,35.0,0.4216867469879518,,,,,,2.673469387755102,1.0,4.428571428571429,2026,59,2026-05-22,0.2830188679245283,57.25,62.25,62.0,61,61,64,PLUS/PLUS/PLUS,GOAT_TIER,Junior Caminero,58.0,63.0,53.0,POWER_HITTER,PRE_PEAK,EDGE,0.5668202764976958,50.0,67.0,44.0,POWER_HITTER,0.6906584992343032,1.0,0.0,1.0,2.0
758,183,126,367,318,248,70,160,187,98,16,36,5,39,1,54,0,37,4,55.07,183,0.1967213114754098,0.087431693989071,0.0054644808743169,0.0,162,0.0925925925925925,0.779874213836478,0.220125786163522,0.0923482849604221,,0.2506393861892583,0.1662269129287599,0.2936507936507936,0.0317460317460317,0.3009289617486338,0.3203968253968254,39.0,0.2131147540983606,691026,272.0,66.0,48.0,130.0,114.0,90.0,24.0,54.0,71.0,33.0,5.0,11.0,2.0,12.0,0.0,17.0,0.0,16.0,2.0,19.194,66.0,0.1666666666666666,0.0757575757575757,0.0,0.0,59.0,0.0847457627118644,0.7894736842105263,0.2105263157894736,0.088235294117647,,0.2323943661971831,0.1764705882352941,0.3333333333333333,0.0416666666666666,0.2908181818181818,0.2977916666666667,13.0,0.1969696969696969,,,,,,5.395348837209302,1.0,4.255813953488372,2026,59,2026-05-22,0.25,51.0,43.0,53.0,45,38,52,AVG/MINUS/AVG,GENERIC_NO_POWER,Masyn Winn,52.0,36.0,48.0,GENERIC_NO_POWER,PRE_PEAK,NEAR_EDGE,0.3934426229508196,52.0,40.0,43.0,AVERAGE_HITTER,0.4646840148698885,0.0,-1.0,0.0,-1.0
742,205,131,338,389,263,126,94,188,141,19,53,2,53,13,101,0,68,21,77.84,205,0.2585365853658536,0.0926829268292682,0.0634146341463414,0.0,184,0.2608695652173913,0.6760925449871465,0.3239074550128534,0.1698113207547169,,0.349009900990099,0.1765498652291105,0.5190839694656488,0.1603053435114503,0.3797073170731707,0.4819847328244275,69.0,0.3365853658536585,691023,258.0,71.0,51.0,110.0,143.0,100.0,43.0,26.0,67.0,58.0,7.0,12.0,1.0,16.0,4.0,31.0,0.0,21.0,5.0,24.911,71.0,0.1690140845070422,0.0985915492957746,0.056338028169014,0.0,63.0,0.238095238095238,0.6993006993006993,0.3006993006993007,0.1666666666666666,,0.3918918918918919,0.1976744186046511,0.4117647058823529,0.0980392156862745,0.3508591549295774,0.3786470588235294,27.0,0.380281690140845,,,,,,4.212765957446808,0.9791666666666666,4.319148936170213,2026,59,2026-05-22,0.2553191489361702,51.5,60.0,47.0,46,58,44,AVG/AVG/AVG,AVERAGE_HITTER,Jordan Walker,56.0,68.0,53.0,POWER_HITTER,PRE_PEAK,NEAR_EDGE,0.6341463414634146,33.0,45.0,41.0,BACKUP_BAT,0.2727272727272727,1.0,0.0,0.0,1.0
752,205,141,349,361,274,87,110,212,119,21,42,1,36,5,67,0,61,16,65.026,200,0.2048780487804878,0.1024390243902439,0.024390243902439,0.0,183,0.1693989071038251,0.7590027700831025,0.2409972299168975,0.1156914893617021,,0.2952853598014888,0.1875,0.4326241134751773,0.1134751773049645,0.32513,0.3523623188405796,47.0,0.2292682926829268,691016,285.0,76.0,53.0,137.0,136.0,104.0,32.0,47.0,85.0,41.0,6.0,16.0,1.0,12.0,2.0,21.0,0.0,19.0,5.0,22.401,72.0,0.2105263157894736,0.0789473684210526,0.0263157894736842,0.0,69.0,0.1304347826086956,0.7647058823529411,0.2352941176470588,0.1122807017543859,,0.277027027027027,0.1859649122807017,0.3584905660377358,0.0943396226415094,0.311125,0.33802,12.0,0.1578947368421052,,,,,,4.0212765957446805,0.9791666666666666,4.319148936170213,2026,59,2026-05-22,0.19607843137254902,49.5,51.0,51.5,41,48,50,AVG/AVG/AVG,AVERAGE_HITTER,Tyler Soderstrom,45.0,51.0,54.0,AVERAGE_HITTER,PRE_PEAK,NEAR_EDGE,0.4097560975609756,58.0,53.0,51.0,AVERAGE_HITTER,0.5801282051282052,0.0,0.0,0.0,0.0
812,206,142,362,379,312,67,131,207,147,22,41,1,35,5,58,0,51,12,62.9,205,0.1990291262135922,0.1067961165048543,0.0242718446601941,0.0,183,0.1256830601092896,0.8232189973614775,0.1767810026385224,0.0825123152709359,,0.3266666666666666,0.1748768472906404,0.3591549295774648,0.0845070422535211,0.3068292682926829,0.3319148936170212,40.0,0.1941747572815534,686469,277.0,77.0,56.0,132.0,130.0,107.0,23.0,53.0,72.0,51.0,6.0,15.0,0.0,16.0,1.0,20.0,0.0,20.0,5.0,23.871,76.0,0.1948051948051948,0.0779220779220779,0.0129870129870129,0.0,71.0,0.056338028169014,0.823076923076923,0.1769230769230769,0.0830324909747292,,0.3517241379310344,0.2021660649819494,0.3571428571428571,0.0892857142857142,0.3140921052631579,0.3576545454545454,11.0,0.1428571428571428,,,,,,3.3404255319148937,0.9791666666666666,4.361702127659575,2026,59,2026-05-22,0.2727272727272727,53.75,46.5,47.0,52,42,44,AVG/AVG/AVG,AVERAGE_HITTER,Vinnie Pasquantino,48.0,50.0,48.0,AVERAGE_HITTER,PEAK,SOLID,0.3543689320388349,56.0,59.0,43.0,AVERAGE_HITTER,0.6286549707602339,0.0,0.0,0.0,0.0
751,180,119,376,270,230,40,160,183,66,29,28,4,30,6,52,0,44,10,64.519,179,0.1555555555555555,0.1611111111111111,0.0333333333333333,0.0,147,0.1496598639455782,0.8518518518518519,0.1481481481481481,0.0532623169107856,,0.176,0.1584553928095872,0.3697478991596639,0.0840336134453781,0.3604413407821229,0.3510084745762711,57.0,0.3166666666666666,641487,308.0,74.0,52.0,155.0,113.0,100.0,13.0,67.0,77.0,28.0,9.0,11.0,2.0,13.0,4.0,26.0,0.0,18.0,3.0,23.531,74.0,0.1486486486486486,0.1216216216216216,0.054054054054054,0.0,63.0,0.2063492063492063,0.8849557522123894,0.1150442477876106,0.0422077922077922,,0.1830065359477124,0.1688311688311688,0.3461538461538461,0.0576923076923076,0.3179864864864865,0.3044423076923077,26.0,0.3513513513513513,,,,,,3.975609756097561,0.9534883720930232,4.341463414634147,2026,59,2026-05-22,0.1875,52.25,55.25,61.0,48,53,62,AVG/AVG/PLUS,BALANCED_EYE,J.P. Crawford,53.0,51.0,61.0,BALANCED_EYE,POST_PEAK,EDGE,0.4777777777777778,58.0,41.0,61.0,BALANCED_EYE,0.4588414634146341,0.0,0.0,0.0,0.0
