batter_name,primary_position,fantasy_positions,fantasy_positions_display,is_multi_position,position_count,batter,pa,pitches,decision_raw,contact_raw,power_raw,process_raw,decision_plus,k_avoidance_plus,power_plus,process_plus,swing_pct,chase_pct,contact_pct,in_play_pct,whiff_pct,xwoba_actual,pa_pitches,xwoba_vs_expected,xwoba_on_contact,blend_weight,all_positions_seen,avg_swing_speed,blast_rate,blast_contact_rate,squared_up_rate,max_ev,swing_count,proc_plus_positional,sb_per_pa_raw,hbp_per_pa_raw,est_bb_rate,est_k_rate,est_tb_rate,est_hbp_rate,est_h_rate,est_r_rate,est_rbi_rate,est_sb_rate,core_fp_per_pa,full_fp_per_pa,fp_per_pa,fp_per_game
Bryan Lavastida,,,,,,681526,2,10,0.1451985036959039,0.0027918522883083,,0.0027918522883083,177.6,103.0,,89.2,0.3,0.288,0.773,0.1,0.1,,2,,,0.01,,,,,,,,,,,0.08000084477681127,0.21085047535696622,0.14075852095727587,0.009,,,,0.02,0.0389,,,
Austin Martin,OF,OF,OF,False,1.0,668885,286,1130,0.0689942889725523,0.0138835584310474,-0.0875637177513904,-0.073680159320343,103.1,107.8,84.2,73.2,0.396,0.198,0.824,0.167,0.073,0.312,286,-0.088,0.312,0.588,CF|LF|RF,68.68874014795354,0.08849558,0.10416667,0.3539823,103.2,95.0,92.9,0.03559,0.01779,0.10659552989880819,0.2122943521960861,0.1,0.0137,0.2502,0.1371,0.0452,0.0302,0.0382,0.2205,0.2205,0.772
Will Wagner,DH,DH,DH,False,1.0,695238,44,176,0.054571452705237,0.0249815457728282,-0.0684816306312029,-0.0435000848583747,89.0,112.6,88.0,79.6,0.403,0.246,0.79,0.159,0.068,0.291,44,-0.068,0.291,0.18,2B|3B|DH,,,,,,,95.3,0.0,0.0,0.09064214590705014,0.1894129018135448,0.11345579242046588,0.0077,0.23235,0.1224,0.0471,0.0155,0.0379,0.2074,0.2074,0.726
Victor Figueroa,,,,,,809372,2,10,0.1197695531500605,0.0650975915675291,,0.0650975915675291,152.8,130.0,,102.3,0.2,0.281,0.766,0.1,0.1,,2,,,0.01,,,,,,,,,,,0.08144458993116918,0.21335627708186283,0.14075852095727587,0.009,,,,0.02,0.0378,,,
Tim Tawa,OF,OF,OF,False,1.0,694374,116,474,0.0757344843262903,-0.0154666423241482,-0.0217142159960792,-0.0371808583202274,109.7,95.1,97.2,80.9,0.5,0.298,0.771,0.167,0.116,0.332,116,-0.022,0.332,0.367,1B|3B|CF|DH|LF,74.10369582403274,0.07142857,0.0952381,0.1547619,104.1,53.0,97.4,0.01869,0.0,0.07454184508639179,0.2255069505535144,0.163227524109189,0.0061,0.2672,0.1287,0.06,0.0194,0.0378,0.2265,0.2265,0.793
Ethan Workinger,,,,,,689688,2,10,0.0988390323158189,-0.133554268452822,,-0.133554268452822,132.3,43.9,,60.7,0.5,0.294,0.789,0.1,0.1,,2,,,0.01,,,,,,,,,,,0.07657555350523972,0.20870264530705482,0.14075852095727587,0.009,,,,0.02,0.0376,,,
Thomas Saggese,OF,OF,OF,False,1.0,695336,87,346,0.0754699383636578,-0.0317707967515031,0.0240039386287281,-0.0077668581227749,109.4,88.0,106.2,87.0,0.535,0.308,0.746,0.156,0.153,0.371,87,0.024,0.371,0.303,2B|3B|LF|SS,71.80750519638761,0.08256881,0.12162162,0.18348624,109.7,57.0,101.0,0.0122,0.0,0.07130492050887227,0.2640984276797134,0.2058917916694365,0.0067,0.30034999999999995,0.14,0.0721,0.0171,0.0369,0.249,0.249,0.871
Tsung-Che Cheng,SS,SS,SS,False,1.0,691907,38,136,0.0517610009371632,0.0027399162188816,0.0408018863405064,0.0435418025593881,86.2,103.0,109.5,97.8,0.485,0.283,0.741,0.169,0.169,0.434,38,0.041,0.434,0.16,SS,,,,,,,110.8,0.0,0.0,0.07860997309240547,0.29128391150074484,0.22578949876188392,0.0078,0.3539,0.1629,0.0806,0.016,0.0369,0.2804,0.2804,0.981
Javier Báez,SS,SS,SS,False,1.0,595879,91,305,0.0476641267517745,0.0357860402254573,0.0050883857520678,0.0408744259775252,82.2,117.3,102.5,97.2,0.597,0.391,0.722,0.226,0.161,0.35,91,0.005,0.35,0.313,2B|CF|SS,72.50180338541666,0.08666667,0.11818182,0.20666667,104.0,82.0,110.4,0.0122,0.0122,0.04362620574564143,0.24350487462913936,0.2095303442726449,0.0099,0.2825,0.1243,0.0704,0.0171,0.0367,0.2314,0.2314,0.81
Josh Lowe,OF,OF,OF,False,1.0,666139,201,816,0.0756251698965755,-0.0231244549321742,0.0176482924837905,-0.0054761624483837,109.6,91.8,104.9,87.5,0.58,0.351,0.746,0.165,0.152,0.369,201,0.018,0.369,0.501,CF|LF|RF,73.76911127752591,0.05181347,0.06896552,0.17098446,107.4,96.0,101.3,0.01571,0.00524,0.057435122516636336,0.2475658836586984,0.2020209074810813,0.0073,0.29864999999999997,0.1345,0.0703,0.0175,0.0367,0.2415,0.2415,0.845
Daniel Johnson,OF,OF,OF,False,1.0,669288,17,53,0.0492342981984203,0.0642291808392454,-0.0631521826719892,0.0010769981672561,83.8,129.7,89.0,88.9,0.434,0.284,0.788,0.208,0.094,0.334,17,-0.063,0.334,0.078,CF,73.45904541015625,0.1,0.125,0.35,107.2,17.0,102.1,0.0,0.05882,0.07820837652196753,0.20544379007700692,0.13337381469757975,0.0122,0.2689,0.1329,0.0536,0.018,0.0363,0.2228,0.2228,0.78
Trea Turner,SS,SS,SS,False,1.0,607208,433,1622,0.0696117465997488,0.0046630278700907,-0.0276872807895459,-0.0230242529194551,103.7,103.8,96.0,83.8,0.512,0.347,0.748,0.19,0.133,0.347,433,-0.028,0.347,0.684,DH|SS,71.50117525703463,0.06926407,0.09411765,0.28571429,109.7,148.0,101.2,0.03972,0.00467,0.05853200932723501,0.22734229242228868,0.16395557723479154,0.0063,0.27995,0.1276,0.06,0.0346,0.036,0.2236,0.2236,0.783
Nick Sogard,3B,3B,3B,False,1.0,686765,42,157,0.0422854235938669,0.0525533085673401,-0.084894845759238,-0.0323415371918978,77.0,124.6,84.7,81.9,0.382,0.268,0.776,0.191,0.064,0.295,42,-0.085,0.295,0.174,2B|3B|SS,,,,,,,99.7,0.0,0.0,0.08314815544922488,0.17697847697726957,0.10634511612658681,0.0077,0.23574999999999996,0.1208,0.0451,0.0156,0.0358,0.2017,0.2017,0.706
Zach Ehrhard,,,,,,701394,5,12,0.0648050173021961,0.0272029012786421,,0.0272029012786421,99.0,113.6,,94.4,0.667,0.31,0.786,0.333,0.167,,5,,,0.024,,,,,,,,,,,0.07031765013970882,0.27933915228284345,0.21567692397683824,0.009,,,,0.02,0.0357,,,
George Springer,DH,DH,DH,False,1.0,543807,309,1253,0.0823075962618156,-0.0012355663430368,-0.0471418949732259,-0.0483774613162628,116.1,101.3,92.2,78.5,0.476,0.258,0.784,0.169,0.098,0.331,309,-0.047,0.331,0.607,DH|LF,73.70845853365384,0.10769231,0.13461538,0.2,108.8,75.0,94.6,0.01993,0.00997,0.08766047225130828,0.21931010161322306,0.13768438986605575,0.0095,0.26635,0.1345,0.0549,0.02,0.0355,0.2249,0.2249,0.787
Jonathan Martinez,,,,,,808159,2,10,0.0293247461824873,0.1440529425218167,,0.1440529425218167,64.3,164.3,,118.8,0.2,0.292,0.778,0.1,0.1,,2,,,0.01,,,,,,,,,,,0.07498574267837715,0.20941858865702528,0.14075852095727587,0.009,,,,0.02,0.0353,,,
Isaac Collins,OF,OF,OF,False,1.0,686555,331,1286,0.0511554151137663,0.0079843395095285,-0.064931013945636,-0.0569466744361075,85.7,105.3,88.7,76.7,0.398,0.208,0.78,0.162,0.079,0.339,331,-0.065,0.339,0.623,DH|LF,73.309140902039,0.13475177,0.17924528,0.24822695,110.9,105.0,94.9,0.01529,0.01835,0.10279651235633915,0.21555320742613399,0.1168848414746344,0.0143,0.27315,0.1444,0.0515,0.0168,0.0352,0.2311,0.2311,0.809
Lujames Groover,1B,1B,1B,False,1.0,694410,54,208,0.0629631159616991,0.0291336857153137,-0.0920147771238052,-0.0628810914084914,97.2,114.4,83.3,75.5,0.418,0.284,0.812,0.178,0.062,0.304,54,-0.092,0.304,0.213,1B|DH,,,,,,,92.3,0.0,0.01852,0.07864884703251279,0.16897140618420575,0.1,0.0107,0.24339999999999995,0.1231,0.0427,0.0147,0.0351,0.2009,0.2009,0.703
Brent Rooker,DH,DH,DH,False,1.0,667670,209,761,0.0724552334187245,-0.021953615534041,0.0462244383591811,0.02427082282514,106.5,92.3,110.6,93.7,0.495,0.327,0.668,0.162,0.176,0.424,209,0.046,0.424,0.511,DH|LF|RF,73.89364650106837,0.11965812,0.19178082,0.17948718,109.6,77.0,104.0,0.00985,0.00985,0.06507817453624413,0.2835114917779448,0.22955629417546675,0.0094,0.3454,0.1554,0.0803,0.0141,0.0346,0.2703,0.2703,0.946
Sam Petersen,,,,,,695763,2,10,0.0049896471834437,-0.017046546359521,,-0.017046546359521,40.5,94.4,,85.1,0.3,0.288,0.77,0.1,0.1,,2,,,0.01,,,,,,,,,,,0.07549423977712805,0.21085047535696622,0.14075852095727587,0.009,,,,0.02,0.0344,,,
Jack Suwinski,,,,,,669261,4,23,0.0631546487054839,-0.0758277211658611,,-0.0758277211658611,97.4,68.9,,72.8,0.435,0.32,0.773,0.043,0.087,,4,,,0.02,,,,,,,,,,,0.0670379933484797,0.18457847580098824,0.12243084296536577,0.009,,,,0.02,0.0339,,,
Jonah Cox,OF,OF,OF,False,1.0,813841,28,104,0.0751907983882402,-0.0867301402003772,0.1486721211360212,0.0619419809356439,109.2,64.2,130.8,101.6,0.606,0.333,0.695,0.125,0.279,0.483,28,0.149,0.483,0.123,CF,,,,,,,109.5,0.13793,0.0,0.06323068807856604,0.398759147382987,0.32207177461917985,0.0081,0.39554999999999996,0.1727,0.1053,0.0386,0.0332,0.3112,0.3112,1.089
Salvador Pérez,C,C|1B|DH,"C, 1B, DH",True,3.0,521692,392,1437,0.0660091438578783,0.0113363148074235,-0.0113001380348241,3.617677259936877e-05,100.2,106.7,99.2,88.7,0.574,0.431,0.765,0.2,0.139,0.341,392,-0.011,0.341,0.662,1B|C|DH,71.32349183505639,0.11278195,0.14851485,0.22180451,111.2,139.0,103.5,0.0,0.02067,0.031309629361120805,0.2041112437034294,0.18409684659279185,0.0161,0.27485,0.1192,0.0635,0.0055,0.0329,0.2156,0.2156,0.755
Max Muncy,3B,3B,3B,False,1.0,691777,185,724,0.0603223339078984,-0.0320108704224915,0.012379019363698,-0.0196318510587934,94.6,87.9,103.9,84.6,0.504,0.345,0.714,0.142,0.151,0.394,185,0.012,0.394,0.481,3B|DH,74.59785793138587,0.14673913,0.216,0.21195652,111.4,104.0,101.4,0.01714,0.02286,0.05887829649075424,0.24857395171195973,0.18875558271166937,0.0149,0.3199,0.1457,0.0689,0.0184,0.0324,0.247,0.247,0.864
Willy Adames,SS,SS,SS,False,1.0,642715,399,1554,0.0668446622262752,-0.0125029005308401,0.002061092792957,-0.0104418077378831,101.0,96.4,101.9,86.5,0.489,0.302,0.756,0.169,0.132,0.381,399,0.002,0.381,0.666,SS,72.06586138680258,0.10729614,0.14450867,0.21888412,107.4,140.0,103.1,0.00504,0.00252,0.07296504264490053,0.24231125579997406,0.1872789820253823,0.005,0.30884999999999996,0.1431,0.0682,0.0091,0.032,0.2433,0.2433,0.852
Garrett Hampson,,,,,,641658,7,34,0.0862006676117181,-0.0333281839239928,,-0.0333281839239928,119.9,87.4,,81.7,0.382,0.275,0.787,0.147,0.118,,7,,,0.034,,,,,,,,,,,0.08229937419343929,0.2360198230714748,0.1558708168453421,0.009,,,,0.02,0.0312,,,
Andrés Giménez,SS,SS,SS,False,1.0,665926,324,1206,0.0647365996432956,0.0045391282323279,-0.0505565942942168,-0.0460174660618888,98.9,103.8,91.5,79.0,0.566,0.38,0.79,0.201,0.128,0.297,324,-0.051,0.297,0.618,SS,67.89814238495879,0.05494505,0.07246377,0.28021978,108.9,119.0,97.9,0.03459,0.02516,0.04772491996431782,0.20983041716452577,0.1451576760654571,0.0181,0.23745,0.1122,0.053,0.03,0.0312,0.1964,0.1964,0.687
Jose Trevino,C,C,C,False,1.0,624431,83,267,0.043218962869913,0.0656058531643899,-0.0668622676638658,-0.0012564144994758,77.9,130.2,88.3,88.4,0.517,0.314,0.8,0.255,0.101,0.294,83,-0.067,0.294,0.293,C,69.47372323495371,0.07407407,0.09090909,0.22222222,101.5,20.0,103.4,0.0,0.0,0.06833324812129508,0.20268297380400016,0.14582081781412565,0.0068,0.2349,0.1147,0.0536,0.0129,0.0312,0.1995,0.1995,0.698
Moisés Ballesteros,DH,DH,DH,False,1.0,694208,184,693,0.0629628617505185,0.0171315938553657,-0.0272605236478674,-0.0101289297925016,97.2,109.2,96.1,86.5,0.479,0.304,0.783,0.183,0.114,0.342,184,-0.027,0.342,0.479,C|DH,72.88021890219156,0.14935065,0.1965812,0.29220779,111.4,92.0,99.6,0.00571,0.0,0.07219472043764744,0.22107959651030296,0.16235457258906566,0.0052,0.2757,0.1306,0.0602,0.0121,0.0308,0.2216,0.2216,0.776
Will Wilson,3B,3B,3B,False,1.0,669717,8,34,0.07388364947191,-0.0341565487327582,0.0879889361426147,0.0538323874098564,107.9,87.0,118.8,99.9,0.529,0.305,0.754,0.118,0.206,0.502,8,0.088,0.502,0.038,3B,,,,,,,111.1,0.0,0.0,0.07222373309766791,0.32557972852712097,0.25643680547087333,0.0087,0.41169999999999995,0.1823,0.0911,0.019,0.0308,0.3042,0.3042,1.065
Aramis Garcia,C,C,C,False,1.0,605244,22,76,0.0689688187328588,-0.0259073605058862,0.0126629438195954,-0.0132444166862908,103.1,90.6,104.0,85.9,0.539,0.322,0.738,0.184,0.158,0.379,22,0.013,0.379,0.099,C,,,,,,,102.1,0.0,0.0,0.06657994501064302,0.2647856342131703,0.2031610233104097,0.0083,0.30715,0.1414,0.0717,0.0174,0.0307,0.2438,0.2438,0.853
Angel Abreu,,,,,,834685,2,9,0.1616294738016834,-0.079423062654437,,-0.079423062654437,193.7,67.4,,72.0,0.444,0.287,0.774,0.111,0.111,,2,,,0.01,,,,,,,,,,,0.08085277313788132,0.22374582899510181,0.14429544127150412,0.009,,,,0.02,0.0304,,,
Leody Taveras,OF,OF,OF,False,1.0,665750,299,1191,0.0615945643117905,0.0001022991224739,-0.0377546899540414,-0.0376523908315675,95.9,101.8,94.0,80.8,0.478,0.302,0.762,0.164,0.115,0.338,299,-0.038,0.338,0.599,CF|RF,72.42026959043561,0.09848485,0.12745098,0.22727273,108.2,86.0,97.3,0.03367,0.00337,0.07279740088342435,0.22293530185692342,0.14533702222387945,0.0059,0.2723,0.1299,0.0559,0.0291,0.0302,0.216,0.216,0.756
José Altuve,2B,2B,2B,False,1.0,514888,332,1203,0.04656124528401,0.0269038129070442,-0.0377361616979023,-0.0108323487908581,81.2,113.5,94.0,86.4,0.469,0.313,0.774,0.19,0.106,0.322,332,-0.038,0.322,0.624,2B|DH,69.27370157047194,0.08673469,0.11111111,0.30612245,106.4,143.0,104.4,0.00606,0.00303,0.06876442853199353,0.20873975546223555,0.15409873239088345,0.0056,0.2587,0.1232,0.057,0.0104,0.0301,0.2103,0.2103,0.736
Parker Meadows,OF,OF,OF,False,1.0,678009,45,178,0.056373579749763,0.0104694685404555,-0.0871171177352104,-0.0766476491947549,90.8,106.3,84.3,72.6,0.461,0.288,0.804,0.18,0.084,0.293,45,-0.087,0.293,0.184,CF,70.06977982954545,0.03030303,0.03773585,0.24242424,105.0,39.0,92.5,0.07692,0.02564,0.07714764773835392,0.19261428341056563,0.1007615049628875,0.0115,0.23404999999999998,0.1194,0.0435,0.0331,0.0299,0.1928,0.1928,0.675
Drew Gilbert,OF,OF,OF,False,1.0,687551,230,872,0.0515709905843198,0.0414632127927561,-0.0775856250172518,-0.0361224122244956,86.1,119.8,86.2,81.1,0.419,0.281,0.793,0.196,0.078,0.304,230,-0.078,0.304,0.535,CF|LF|RF,70.46445041232639,0.11111111,0.13793103,0.25,104.8,52.0,97.5,0.0,0.02222,0.07925209865852971,0.18828151315556202,0.1155902369236802,0.0153,0.24339999999999995,0.125,0.048,0.0079,0.0298,0.2028,0.2028,0.71
Noelvi Marte,OF,OF,OF,False,1.0,682622,153,571,0.0480326264901746,0.0147646768754465,-0.0413433968212661,-0.0265787199458196,82.6,108.2,93.3,83.1,0.501,0.364,0.747,0.186,0.119,0.323,153,-0.041,0.323,0.433,CF|RF,71.32481728830645,0.06451613,0.09090909,0.17741935,106.0,31.0,98.7,0.03546,0.0,0.05235242502215878,0.20530010599443915,0.14911788774173762,0.0056,0.25955,0.1175,0.0548,0.0278,0.0296,0.2019,0.2019,0.707
Jeremiah Jackson,2B,2B,2B,False,1.0,669236,220,744,0.0886103297043441,0.0038660738755733,-0.0200465677934823,-0.016180493917909,122.3,103.5,97.5,85.3,0.59,0.361,0.757,0.23,0.14,0.351,220,-0.02,0.351,0.524,2B|DH|LF|RF,72.77811726485149,0.10891089,0.14864865,0.27227723,110.4,112.0,103.6,0.0093,0.00465,0.05462552007621297,0.23030902294904565,0.18458007186315417,0.007,0.28334999999999994,0.1276,0.065,0.0136,0.0295,0.2221,0.2221,0.777
Ramon Mendoza,,,,,,680636,6,28,0.016558282433829,0.0560007431246079,,0.0560007431246079,51.8,126.1,,100.4,0.25,0.302,0.76,0.107,0.107,,6,,,0.029,,,,,,,,,,,0.07134779271065972,0.2138172058837232,0.14300928842996657,0.009,,,,0.02,0.0295,,,
Blaze Jordan,3B,3B,3B,False,1.0,691458,83,295,0.0726179129002091,0.0399913919675144,-0.0611655868083105,-0.0211741948407961,106.6,119.1,89.4,84.2,0.529,0.331,0.813,0.231,0.102,0.325,83,-0.061,0.325,0.293,1B|3B,,,,,,,101.2,0.0,0.0,0.06379063631063334,0.19773721732590122,0.14309206461508606,0.0068,0.26125,0.1228,0.0543,0.0129,0.0288,0.2059,0.2059,0.721
Travis Bazzana,2B,2B,2B,False,1.0,683953,293,1189,0.0629479040294944,0.0020258064547503,-0.0488515320470285,-0.0468257255922782,97.2,102.7,91.8,78.9,0.44,0.24,0.762,0.161,0.113,0.324,293,-0.049,0.324,0.594,2B|DH,69.98146791811342,0.11111111,0.15,0.33333333,108.1,22.0,99.1,0.04407,0.01017,0.09284792554121656,0.2428500217127078,0.13319092980132524,0.0096,0.26039999999999996,0.1343,0.0537,0.0359,0.0287,0.2167,0.2167,0.758
Taylor Walls,SS,SS,SS,False,1.0,670764,267,1081,0.0656143970230809,-0.0041044778592698,-0.1189546500394036,-0.1230591278986735,99.8,100.0,78.0,62.9,0.433,0.256,0.8,0.157,0.089,0.268,267,-0.119,0.268,0.572,SS,66.99002708579009,0.00943396,0.01123596,0.26415094,100.0,82.0,86.8,0.05415,0.00722,0.0877700886927435,0.20976818699334315,0.1,0.0081,0.2128,0.1142,0.0332,0.0419,0.028,0.1754,0.1754,0.614
Mickey Moniak,OF,OF|DH,"OF, DH",True,2.0,666160,243,856,0.0699828878367511,-0.0008906684903068,0.0115875582886991,0.0106968897983922,104.1,101.4,103.8,90.9,0.582,0.386,0.746,0.19,0.159,0.381,243,0.012,0.381,0.549,CF|DH|LF|RF,73.88176618303571,0.10204082,0.13513514,0.25,109.1,107.0,103.2,0.00418,0.01255,0.04595961084069668,0.24301520901076548,0.20399158526729116,0.0107,0.30884999999999996,0.1352,0.0709,0.0102,0.0278,0.2339,0.2339,0.819
Justin Dean,OF,OF,OF,False,1.0,681909,6,18,0.1281398288510148,-0.0753717973700414,0.0844389541220444,0.0090671567520029,161.0,69.1,118.1,90.6,0.833,0.329,0.787,0.167,0.222,0.494,6,0.084,0.494,0.029,,,,,,,,103.1,0.0,0.0,0.06622422775919913,0.335224600273876,0.26872345161416805,0.0088,0.4049,0.1776,0.0933,0.0192,0.0277,0.2986,0.2986,1.045
Seby Zavala,,,,,,664874,2,9,0.0651555746712197,-0.0480801458971605,,-0.0480801458971605,99.3,81.0,,78.6,0.333,0.293,0.784,0.111,0.111,,2,,,0.01,,,,,,,,,,,0.07581351902543122,0.2215979989451904,0.14429544127150412,0.009,,,,0.02,0.0275,,,
Alex Freeland,2B,2B,2B,False,1.0,690976,230,933,0.0534617764728948,-0.0151248192574608,-0.0269765084920062,-0.042101327749467,87.9,95.2,96.2,79.8,0.404,0.222,0.75,0.147,0.107,0.352,230,-0.027,0.352,0.535,2B,70.57386294815892,0.11627907,0.16129032,0.26356589,106.8,92.0,99.7,0.00909,0.00455,0.0983509397939035,0.24245493988254174,0.15105235043874582,0.0069,0.28419999999999995,0.1441,0.0596,0.0134,0.0272,0.2309,0.2309,0.808
Royce Lewis,3B,1B|3B,"1B, 3B",True,2.0,668904,273,1079,0.0657794575509286,-0.0045236506655809,0.0005828088387021,-0.0039408418268787,100.0,99.8,101.6,87.8,0.475,0.313,0.727,0.164,0.148,0.37,273,0.001,0.37,0.577,1B|2B|3B,73.20688371178058,0.11510791,0.17021277,0.20143885,111.6,84.0,103.5,0.02273,0.00758,0.0693824020841018,0.256609759321537,0.1843747921252067,0.0083,0.2995,0.1396,0.0669,0.0218,0.0272,0.2337,0.2337,0.818
Denzer Guzman,3B,3B,3B,False,1.0,694203,123,443,0.0816675998941959,-0.01077854498214,-0.0164163768591783,-0.0271949218413183,115.5,97.1,98.2,83.0,0.54,0.333,0.767,0.183,0.131,0.35,123,-0.016,0.35,0.381,3B,,,,,,,100.4,0.00813,0.0,0.06343777496038955,0.2300743718787818,0.17316246778269606,0.006,0.2825,0.1302,0.0627,0.0147,0.0272,0.2201,0.2201,0.77
Jonah Heim,C,C|DH,"C, DH",True,2.0,641680,197,712,0.0539476667614725,0.0202313041242454,-0.0348091364868864,-0.0145778323626409,88.4,110.6,94.6,85.6,0.493,0.314,0.786,0.199,0.114,0.336,197,-0.035,0.336,0.496,1B|C|DH,70.02161959134615,0.07692308,0.09803922,0.24615385,104.6,45.0,102.0,0.0,0.00529,0.06867839292433428,0.21749987976045063,0.15978643232935502,0.0074,0.2706,0.1283,0.0591,0.0086,0.027,0.2144,0.2144,0.75
Austin Riley,3B,3B,3B,False,1.0,663586,407,1627,0.0630117732187193,-0.0176525212059219,-0.011096623295154,-0.0287491445010759,97.2,94.2,99.3,82.6,0.474,0.31,0.728,0.152,0.138,0.356,407,-0.011,0.356,0.671,3B,74.84068509615385,0.11923077,0.1741573,0.23076923,111.5,148.0,100.2,0.01508,0.02261,0.07025848245918782,0.24628605437999238,0.16881062945004371,0.0174,0.28759999999999997,0.1388,0.063,0.0164,0.0266,0.2284,0.2284,0.799
Emilio Barreras,,,,,,808903,2,9,0.018547533709852,-0.0887164988345588,,-0.0887164988345588,53.8,63.3,,70.1,0.444,0.296,0.772,0.111,0.111,,2,,,0.01,,,,,,,,,,,0.07334977255636489,0.2205240839202347,0.14429544127150412,0.009,,,,0.02,0.0261,,,
Henry Bolte,OF,OF,OF,False,1.0,703607,212,756,0.0727545280472754,-0.0232118126508103,-0.0195489224070324,-0.0427607350578427,106.8,91.7,97.6,79.7,0.501,0.298,0.708,0.168,0.16,0.359,212,-0.02,0.359,0.515,CF,,,,,,,96.7,0.05263,0.03828,0.07444651937888573,0.27565647840611596,0.1649680708299664,0.0224,0.29014999999999996,0.1432,0.0628,0.0391,0.0253,0.2313,0.2313,0.81
Anthony Volpe,SS,SS,SS,False,1.0,683011,159,639,0.068167825259836,-0.0186197870801391,-0.0594561006368164,-0.0780758877169555,102.3,93.7,89.8,72.3,0.446,0.254,0.772,0.16,0.1,0.321,159,-0.059,0.321,0.443,SS,,,,,,,93.3,0.04268,0.0,0.088497678686287,0.2230215123064641,0.12246018628864414,0.0055,0.25784999999999997,0.1302,0.0505,0.0317,0.0251,0.2058,0.2058,0.72
Jared Triolo,SS,3B|SS,"3B, SS",True,2.0,669707,225,855,0.0545914792163576,0.0229773651454075,-0.0727514500139418,-0.0497740848685342,89.0,111.8,87.1,78.2,0.437,0.25,0.77,0.179,0.091,0.316,225,-0.073,0.316,0.529,1B|3B|RF|SS,72.40801532451923,0.07692308,0.09375,0.25641026,103.6,27.0,97.3,0.02691,0.01345,0.08935132058807707,0.2141955410365547,0.11454083705673185,0.0111,0.2536,0.131,0.0487,0.0241,0.0249,0.2046,0.2046,0.716
Kevin Fitzer,,,,,,822624,2,9,-0.0105252571986498,-0.0064017094411117,,-0.0064017094411117,25.3,99.0,,87.3,0.222,0.286,0.782,0.111,0.111,,2,,,0.01,,,,,,,,,,,0.07564001424554832,0.224103800670087,0.14429544127150412,0.009,,,,0.02,0.0248,,,
Kyle Higashioka,C,C,C,False,1.0,543309,184,752,0.0551678440722552,-0.0045052985267079,-0.0255357660413857,-0.0300410645680936,89.6,99.9,96.4,82.4,0.447,0.3,0.73,0.156,0.114,0.341,184,-0.026,0.341,0.479,C|DH,71.51077309137658,0.07594937,0.10714286,0.27848101,107.1,54.0,100.4,0.0,0.01081,0.07323572666108737,0.2225114832102439,0.15527082727969832,0.0098,0.27485,0.1324,0.0587,0.009,0.0248,0.2159,0.2159,0.756
Mickey Gasper,C,C|DH,"C, DH",True,2.0,681508,127,469,0.0481679689387588,0.052835776827133,-0.0906207084355009,-0.0377849316083678,82.7,124.7,83.6,80.8,0.416,0.281,0.813,0.198,0.068,0.299,127,-0.091,0.299,0.388,1B|C|DH,,,,,,,99.6,0.0,0.0084,0.07914033748421226,0.17688389318906167,0.10272896447438262,0.0088,0.23914999999999997,0.121,0.0443,0.0108,0.0246,0.1899,0.1899,0.665
Luis Rengifo,3B,3B,3B,False,1.0,650859,217,815,0.070740000357179,0.0265401372486669,-0.0813645706186163,-0.0548244333699493,104.8,113.3,85.4,77.2,0.498,0.32,0.816,0.21,0.085,0.293,217,-0.081,0.293,0.52,1B|2B|3B,70.42141850036982,0.10650888,0.12676056,0.30769231,107.3,108.0,96.8,0.01382,0.00461,0.06728123825728828,0.18229895180768818,0.11617414122506153,0.007,0.23404999999999998,0.1141,0.0464,0.0163,0.0245,0.185,0.185,0.648
Marcos Castañon,,,,,,676203,4,14,0.0663815620262398,-0.0044489856837387,,-0.0044489856837387,100.5,99.9,,87.7,0.5,0.303,0.776,0.214,0.143,,4,,,0.02,,,,,,,,,,,0.07262590084834587,0.2544906660881392,0.17741387694109606,0.009,,,,0.02,0.0245,,,
George Valera,OF,OF,OF,False,1.0,671655,37,113,0.0547064326202147,0.0399721056185267,-0.1355679423504369,-0.0955958367319101,89.1,119.1,74.8,68.7,0.575,0.319,0.821,0.257,0.071,0.236,37,-0.136,0.236,0.156,LF|RF,72.56451009114583,0.1,0.13043478,0.28333333,108.3,38.0,90.2,0.0,0.0,0.06708787092915389,0.16670025552957296,0.1,0.0078,0.1856,0.0964,0.0341,0.016,0.0242,0.1547,0.1547,0.541
Enrique Bradfield Jr.,,,,,,690961,5,25,0.0087605580130194,-0.1661492932536028,,-0.1661492932536028,44.2,29.8,,53.9,0.12,0.261,0.775,0.0,0.08,,5,,,0.024,,,,,,,,,,,0.08432893313460056,0.1977204706485667,0.10860469991883709,0.009,,,,0.02,0.0242,,,
Tyrone Taylor,OF,OF,OF,False,1.0,621438,140,505,0.0586596317194856,0.0259551191328599,-0.0453281759310363,-0.0193730567981764,93.0,113.1,92.5,84.6,0.521,0.346,0.794,0.216,0.113,0.328,140,-0.045,0.328,0.412,CF|LF|RF,71.17472401494565,0.06956522,0.08888889,0.28695652,107.6,64.0,99.5,0.0,0.0,0.05850299666721452,0.2049050241642732,0.15444468671225925,0.0058,0.2638,0.1214,0.0568,0.0103,0.0241,0.2023,0.2023,0.708
